"EjemploID";"BIBLIOGRAFIA";"Cordemaforo";"AUTOR";"TITULO";"FECHA";"TEMA";"PAIS";"CONCORDANCIA";"Valido";"Reflexivo";"Complemento_de";"Aspecto_verbal";"Sujeto";"Perifrasis";"Observaciones"
162;"1380 [s. XIV (1380)] ANÓNIMO, La vida de san Alejo [España] [Carlos Alberto Vega, Salamanca, Universidad de Salamanca, 1991] Novela";"V";"ANÓNIMO";"La vida de san Alejo";"1380[s. XIV (1380)] ";"Novela";"España";"domi ngo e no n comía sino n dos vezes hu n poco de pa n e avía en él muy gran austi nençia, siq uier de agua q ue no n bevía e n toda selmana sino n muy poca e no n dormía sino n poco de día ni n de noche, ante yazía sienpre en oraçió n e e n ruegos. E los más de los moços de aq uesta casa se reýa n dél e le fazia n escarnio e trabajáva nse de lo fazer mover a saña, mas nu nca lo podía n faz er q ue se e nsañase por ni nguna g uisa; agora  es muerto».";"si";"si";"si";"imperfectivo";"animado";;
163;"1385-1396 [último cuarto del s. XIV (1385-1396)] ANÓNIMO, Obra sacada de las crónicas de San Isidoro, de Don Lucas, Obispo de Tuy [España] [Juan Manuel Cacho Blecua, Zaragoza, Universidad de Zaragoza, 2003] Historia";;"ANÓNIMO";"Obra sacada de las crónicas de San Isidoro, de Don Lucas, Obispo de Tuy";"1385-1396[último cuarto del s. XIV (1385-1396)] ";"Historia";"España";"Es dicha Espanya de Ebro, rio Iberia, e de esperus, strella occidental Espanya. Porque, assi como aquesta strella en el clima o partida occidentalentre las strelles resplandexe, assi Espanya por sitio en succedimjento transmutado no es en las çagueras regiones çaguera, mas en las primeras primera. Resplandexe encara Espanya por grant libertat, porque en las causas ciujles fazederas usa";"no";;;;;;
164;"1385-1396 [último cuarto del s. XIV (1385-1396)] ANÓNIMO, Obra sacada de las crónicas de San Isidoro, de Don Lucas, Obispo de Tuy [España] [Juan Manuel Cacho Blecua, Zaragoza, Universidad de Zaragoza, 2003] Historia";;"ANÓNIMO";"Obra sacada de las crónicas de San Isidoro, de Don Lucas, Obispo de Tuy";"1385-1396[último cuarto del s. XIV (1385-1396)] ";"Historia";"España";"de Sota entro a Fera. Salamantica tenga  de Albena entro a Sotobra, de Rusa entro a Sibera. Numancia, la qual los godos nostrates clamaron depues Zamora, tenga por Penna Gosendj entro a Tormen, sobre aquellos banyos, de Ualderey entro a Dorjo, de Ujllalalda entro al Utero, de Fum, cerca Rio Seco, entro a Breto, de Tauara entro a Dorjo. Abulla tenga de Petra entro a Villa, de Masco entro a Terreto. Cauria tenga de Ujlla entro a Tayxo, de Assa entro a Pumar. Aquestas son XIII seus sin otro mediano diusmetidas al arcebispo de Emerita, de la proujncia de Lusitanja""";"no";;;;;;
165;"1385-1396 [último cuarto del s. XIV (1385-1396)] ANÓNIMO, Obra sacada de las crónicas de San Isidoro, de Don Lucas, Obispo de Tuy [España] [Juan Manuel Cacho Blecua, Zaragoza, Universidad de Zaragoza, 2003] Historia";;"ANÓNIMO";"Obra sacada de las crónicas de San Isidoro, de Don Lucas, Obispo de Tuy";"1385-1396[último cuarto del s. XIV (1385-1396)] ";"Historia";"España";"el esquinaço, diusmetio el cuello suyo a la senyoria reyal. Depues, delant toda la huest fue judgado por todos generalment que prendies muert el qual queria percaçar muert al princep. Mas non quiso el princep que muriessen, mas tan solament de present ne priso aquesta uengança: que los fizo star con las cabeças reydas e cargadas de fierro.";"no";;;;;;
166;"1385-1396 [último cuarto del s. XIV (1385-1396)] ANÓNIMO, Obra sacada de las crónicas de San Isidoro, de Don Lucas, Obispo de Tuy [España] [Juan Manuel Cacho Blecua, Zaragoza, Universidad de Zaragoza, 2003] Historia";;"ANÓNIMO";"Obra sacada de las crónicas de San Isidoro, de Don Lucas, Obispo de Tuy";"1385-1396[último cuarto del s. XIV (1385-1396)] ";"Historia";"España";"causa de la perdicion de Espanya. El desus dicho rey Victica huuo ensemble muchas mulleres e concupinas, e mando a los sus duques e nobles que fiziessen semblantment. E toda la nobleza de los godos se conuertie a conujdes e a luxurias e a ujcios, e assi prouocaron Nuestro Senyor a ira. E porque los reys e los sacerdotes desempararon a Nuestro Senyor, todas las companyas de Espanya desemparadas por Nuestro Senyor, perecieron. La hora Victica, dado en reprouado seso, derroco los muros de todas las ciudades del su regno por tal que los ciudadanos no le podiessen contrastar e que mas leugerament los jnclinas a las sus maluestades.";"no";;;;;;
168;"1394-a1435 [s. XV (c1465)] PÉREZ DE GUZMÁN, FERRAND, «Poesías»(Cancionero de Baena) [España] [Madrid, Visor, 1993] Verso";"R";"PÉREZ DE GUZMÁN, FERRAND";"Poesías(Cancionero de Baena)";"1394-a1435[s. XV (c1465)] ";"Verso";"España";"será salvo o quál condenado, de aquestos atales será la qüestión.  6 Del grand Alexandre allí çesará su muy alta fama e grand nombradía. Pompeo e Çésar, cada qual verá notar los * sus fechos en po ca * valía. Gerónimo el santo estonçe será en alto triunfo con grand alegría, al qual Jhesu Christo riendo dirá: ""Vente, bendito, a la diestra mía.""  7 Allí non serán un punto nombradas las caballerías * d'Éctor el troyano, nin las sus proezas serán recontadas de aquel Anibal, muy fuerte africano: e más dulçemente serán publicadas las de Agostino, * pilar fuerte e * sano, e";"si";"no";"no";"gerundio";"animado";;
169;"1396 [último tercio del s. XIV] FERNÁNDEZ DE HEREDIA, JUAN, Libro de Marco Polo [España] [Juan Manuel Cacho Blecua, Zaragoza, Universidad de Zaragoza, 2003] Turismo";;"FERNÁNDEZ DE HEREDIA, JUAN";"Libro de Marco Polo";"1396[último tercio del s. XIV] ";"Turismo";"España";"vn castiello clamado Catuy en el qual ya vn muy bell palaçio, et specialment pintado. Et dos iornadas auant troba hombre vn rio que  ha nombre Taramoram, el qual es muyt grant et muy amplo, et es tan fondo que lo passan con barcas, et va a la mar occiana. Et en torno aquesti rio ya muchas villas et castiellos. Et assi mismo puyan et deuallan muchas fustas con mercaderias que uan a las Indias et tornan. Et en aquesta encontrada se faze el gingibre et la seda, hay muchos faysanes et de otras maneras de aues. Et como partiemos d'esti rio, caualgando dos iornadas por ponent, troba hombre";"no";;;;;;
171;"c1400 [principios del s. XV] LÓPEZ DE AYALA, PERO, Traducción de las Décadas de Tito Livio [España] [Curt J. Wittlin, Barcelona, Puvill, 1982] Historia";;"LÓPEZ DE AYALA, PERO";"Traducción de las Décadas de Tito Livio";"c1400[principios del s. XV] ";"Historia";"España";"por quanto la devoción requirió que aquel pan non fuese ningún ome osado de lo apropiar para sy, por la dedicación que fue fecha a Mars, como suso es dicho; por la qual cosa grant fuerça del pueblo romano vino arebatadamente e cogió el dicho trigo e levólo e echólo dentro en el Tibre, el qual río estava estonce muy baxo e pequeño por quanto era verano. Donde avino así que los montones del dicho trigo, nadando por desuso el agua, con los limos e las otras cosas poco a poco ayuntándose en uno fueron ayuso; e fízose allí una ysla en medio de Tibre, según dizen; pero yo bien creo que fue";"no";;;;;;
172;"c1400 [principios del s. XV] LÓPEZ DE AYALA, PERO, Traducción de las Décadas de Tito Livio [España] [Curt J. Wittlin, Barcelona, Puvill, 1982] Historia";;"LÓPEZ DE AYALA, PERO";"Traducción de las Décadas de Tito Livio";"c1400[principios del s. XV] ";"Historia";"España";"non podían ya pasar, e que él esso mesmo non podía pasar la puente nin podía pelear él solo con toda la hueste, puso su voluntad de saltar en el río para pasar por ally a la cibdat de Roma. E estonce, avido este acuerdo consigo,) dixo estas palabras: ""O tú, río Tibre, santo padre, yo te ruego que estas palabras e este tu cavallero tu quieras rescibir en el tu río de buena gracia""; e estonce él saltó con todas sus armas en el río, e non enbargando que los enemigos le echasen más dardos o lanças, él pasó nadando fasta los suyos por medio de la";"no";;;;;;
173;"a1400 [s. XV] ANÓNIMO, Traducción del Soberano bien de San Isidoro [España] [Pablo A. Cavallero, Buenos Aires, Secrit, 1991] Religión";"R";"ANÓNIMO";"Traducción del Soberano bien de San Isidoro";"a1400[s. XV] ";"Religión";"España";"por esto dezja Santiago el apostol: ""O mesqujnos, plannjd e llorad, ca el vuestro rriso sera tornado en lloro o el vuestro gozo en lagrimas"". E por esto dize el Sennor: ""Bienaventurados aquellos que lloran, ca ellos seran consolados"". E otra vez dize: ""Aguay de uos los que rreydes, que vos lloraredes"". Otrosi el que ama en si mostrar conuersaçion de santidad por deseo que lo tengan en mayor onrra, este tal no es disçipulo de Christo mas es segujdor de la maldad, ca esto no lo faze por Dios mas qujere tomar en el de sofrir tales trabajos por alcançar onrra del";"si";"no";"no";"imperfectivo";"animado";;
174;"c1400 [s. XV] ANÓNIMO, Barlaam e Josafat (manuscrito S) [España] [J.E. Keller/R.W.Linker, Madrid, Consejo Superior de Investigaciones Científicas, 1979] Novela";;"ANÓNIMO";"Barlaam e Josafat (manuscrito S)";"c1400[s. XV] ";"Novela";"España";"E despues el año acabado, levantaronse en discordia los çiudadanos e enbiaronlo desnudo en desterramiento, commo a aquellos que fueran ante del. Estonçe los otros rreys por tienpo locos eran atormentados mal de fanbre; mas aquel sabio vivio en abondança perpetua; e aviendo rriquezas syn cuenta, e echado todo el miedo de a los çiudadanos non fieles e malos, por el consejo muy sabio fizo bienandante a sy mismo.";"no";;;;;;
175;"c1400 [s. XV] ANÓNIMO, Barlaam e Josafat (manuscrito S) [España] [J.E. Keller/R.W.Linker, Madrid, Consejo Superior de Investigaciones Científicas, 1979] Novela";;"ANÓNIMO";"Barlaam e Josafat (manuscrito S)";"c1400[s. XV] ";"Novela";"España";"e defendidos por muchos rreys, mas la predicaçion del evangelio de pocos e de non nobles varones es predicada, e demuestra la virtud del nuestro onrramiento e la enfermedat e desterramiento de las enseñanças de los vuestros malos. Ca sy de los rrectores e filosofos fuese espuesta la nuestra fe, e oviese avido obradores rreys e poderosos, por meresçimiento podrias dezir todo ser fecho por virtud humanal. E agora, catando el evangelio santo ser conpuesto de  los pescadores e persiguido de los prinçipes crueles, e despues aver finchido el mundo todo, ca ya en toda la tierra sallio el son de los que puedes dezir otra cosa, synon que";"no";;;;;;
176;"c1400 [finales del s. XIV o principios del s. XV] ANÓNIMO, Biblia Escorial I-j-4: Pentateuco [España] [O.H. Hauptmann, Philadelphia, University of Pennsylvania Press, 1953] Religión";;"ANÓNIMO";"Biblia Escorial I-j-4: Pentateuco";"c1400[finales del s. XIV o principios del s. XV] ";"Religión";"España";"con alma biua. Et planto el Sennor Dios huerto deleytoso aoriente, e puso ende al omne que crio. Et fizo nasçer el Sennor Dios dela tierra todo arbol cobdiçioso ala vista e bueno para comer; e el arbol delas vidas en medio del huerto e el arbol de saber bien e mal. Et rrio salia del Deleyte para rregar el huerto, e dende se partia e  yua aquatro partes. Nonbre del vno era Pison; este es el que çerca toda tierra de Etiopia, a e ende se falla el oro. Et el oro de aquella tierra es muy bueno; e alli se falla el aljofar e";"no";;;;;;
177;"c1400 [finales del s. XIV o principios del s. XV] ANÓNIMO, Biblia Escorial I-j-4: Pentateuco [España] [O.H. Hauptmann, Philadelphia, University of Pennsylvania Press, 1953] Religión";"A";"ANÓNIMO";"Biblia Escorial I-j-4: Pentateuco";"c1400[finales del s. XIV o principios del s. XV] ";"Religión";"España";"Et dixo: çierto tornare aty segunt esta ora, e sera prennada, e ahe vn fijo avra Sarra tu muger; e Sarra oya ala puerta dela tienda, e el estaua tras ella. Et Abraham e Sarra viejos entrados enlos dias; avia çesado de auer Sarra la costunbre segunt las mugeres. Et rrixose Sarra entre sy, diziendo: ¿despees de mi vejes terne sazon? e mi sennor es viejo. Et dixo el Sennor aAbraham: ¿por que agora se rrixo Sarra, diziendo: sy agora en verdat parire, e yo envejeçi? ¿sy se oculta del Sennor alguna cosa? al plazo tornare a";"si";"si";"reflexivo";"perfectivo";"animado";;"entre sí"
178;"c1400 [finales del s. XIV o principios del s. XV] ANÓNIMO, Biblia Escorial I-j-4: Pentateuco [España] [O.H. Hauptmann, Philadelphia, University of Pennsylvania Press, 1953] Religión";"A";"ANÓNIMO";"Biblia Escorial I-j-4: Pentateuco";"c1400[finales del s. XIV o principios del s. XV] ";"Religión";"España";"Et dixo: çierto tornare aty segunt esta ora, e sera prennada, e ahe vn fijo avra Sarra tu muger; e Sarra oya ala puerta dela tienda, e el estaua tras ella. Et Abraham e Sarra viejos entrados enlos dias; avia çesado de auer Sarra la costunbre segunt las mugeres. Et rrixose Sarra entre sy, diziendo: ¿despees de mi vejes terne sazon? e mi sennor es viejo. Et dixo el Sennor aAbraham: ¿por que agora se rrixo Sarra, diziendo: sy agora en verdat parire, e yo envejeçi? ¿sy se oculta del Sennor alguna cosa? al plazo tornare a";"si";"si";"no";"perfectivo";"animado";;
179;"c1400 [finales del s. XIV o principios del s. XV] ANÓNIMO, Biblia Escorial I-j-4: Pentateuco [España] [O.H. Hauptmann, Philadelphia, University of Pennsylvania Press, 1953] Religión";"A";"ANÓNIMO";"Biblia Escorial I-j-4: Pentateuco";"c1400[finales del s. XIV o principios del s. XV] ";"Religión";"España";"diziendo: sy agora en verdat parire, e yo envejeçi? ¿sy se oculta del Sennor alguna cosa? al plazo tornare aty segunt la hora dela prennez, e Sarra avra fijo; e nego Sarra, diziendo: no me rrey, ca antes estoue temorosa; e dixole: non, ca te rreyste. Et leuantaronse dende los omnes, e asomaron sobre la faz de Sodoma; e Abraham yua conellos para los enbiar. Et el Sennor dixo: ¿sy encubro yo de Abraham lo que yo fago? Et Abraham sera grande gentio e fuerte, e bendezir se han conel todos los gentios dela tierra,";"si";"si";"no";"perfectivo";"animado";;
180;"c1400 [finales del s. XIV o principios del s. XV] ANÓNIMO, Biblia Escorial I-j-4: Pentateuco [España] [O.H. Hauptmann, Philadelphia, University of Pennsylvania Press, 1953] Religión";"A";"ANÓNIMO";"Biblia Escorial I-j-4: Pentateuco";"c1400[finales del s. XIV o principios del s. XV] ";"Religión";"España";"diziendo: sy agora en verdat parire, e yo envejeçi? ¿sy se oculta del Sennor alguna cosa? al plazo tornare aty segunt la hora dela prennez, e Sarra avra fijo; e nego Sarra, diziendo: no me rrey, ca antes estoue temorosa; e dixole: non, ca te rreyste. Et leuantaronse dende los omnes, e asomaron sobre la faz de Sodoma; e Abraham yua conellos para los enbiar. Et el Sennor dixo: ¿sy encubro yo de Abraham lo que yo fago? Et Abraham sera grande gentio e fuerte, e bendezir se han conel todos los gentios dela tierra,";"si";"si";"no";"perfectivo";"animado";;
181;"c1400 [finales del s. XIV o principios del s. XV] ANÓNIMO, Biblia Escorial I-j-4: Pentateuco [España] [O.H. Hauptmann, Philadelphia, University of Pennsylvania Press, 1953] Religión";"A";"ANÓNIMO";"Biblia Escorial I-j-4: Pentateuco";"c1400[finales del s. XIV o principios del s. XV] ";"Religión";"España";"el nonbre de su fijo, quele nasçio, quele pario Sarra, Ysaac. Et çircunçio Abraham a Ysaac su fijo, de ocho dias, asy commo le mando Dios. Et Abraham auia çient annos quando le nasçio Ysaac su fijo. Et dixo Sarra: Rriso que me fizo Dios; quantos lo oyeren se rreyran de mi. Et dixo: ¿quien lo fablo a Abraham, e amaman tara fijos Sarra? ca he parido fijos en su vejes. Et cresçio el nino, e cunpliose; e fizo Abrahan grant conbite enel dia quese cunplio Ysaac. Et vio Sarra el fijo de Agar el egepçiana, que pario a";"si";"si";"si";"imperfectivo";"animado";;
182;"c1400 [segundo cuarto del s. XV] LÓPEZ DE AYALA, PERO, Crónica del rey don Pedro y del rey don Enrique [España] [Germán Orduna, Buenos Aires, SECRIT-Incipit, I: 1994, II: 1997] Historia";;"LÓPEZ DE AYALA, PERO";"Crónica del rey don Pedro y del rey don Enrique";"c1400[segundo cuarto del s. XV] ";"Historia";"España";"don Vasco e todos estos querian bien a don Iohan Alfonso de Alburquerque. E estonçe el conde don Enrrique  era aliado e abenido con parientes de doña Maria, e el maestre don Fadrique e don Tello, su hermano, e el maestre de Alcantara, don Ferrand Perez Ponçe, su pariente dellos, e otros. E estonçe torno le réy al dicho maestre de Alcantara los castillos de Moron e Cote e otros castillos de la horden de Alcantara, los quales tomara luego que el rregno, segund dicho avemos, por non se fiar del por quanto era pariente de doña Leonor de Guzman. E tornogelos estonçe el rrey al dicho maestre, e el rrey mesmo";"no";;;;;;
