BIBLIOGRAFÍA;CORDEMÁFORO;AUTOR;TÍTULO;FECHA;TEMA;PAÍS;CONCORDANCIA;Válido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perífrasis;Observaciones
1438 [s. XV (1466)] MARTÍNEZ DE TOLEDO, ALFONSO, Arcipreste de Talavera (Corbacho) [España] [Marcella Ciceri, Madrid, Espasa-Calpe, 1990] Novela;;MARTÍNEZ DE TOLEDO, ALFONSO;Arcipreste de Talavera (Corbacho);1438[s. XV (1466)] ;Novela;España;"sy a alguno le venía mal o daño, muerte o lysión o algund otro caso desastrado, que ella dezía que lo procurava e fazía; eso mesmo sy buena suerte o dicha alguno alcançava, que por ella lo avía; visto en como fasta hoy ha traýdo el mundo, con estas cosas e otras muchas más, burlado e engañado por las rrazones  susodichas, por ella otorgadas, dichas, e non negadas, e por otras muchas que alegar podría, que desde el comienço del mundo fasta oy ha fecho, dicho e por obra conplido, Jesús, fallo que la devo condepnar, e condepno justamente: en fasta la fin d";no;;;;;;
1438 [s. XV (1466)] MARTÍNEZ DE TOLEDO, ALFONSO, Arcipreste de Talavera (Corbacho) [España] [Marcella Ciceri, Madrid, Espasa-Calpe, 1990] Novela;V;MARTÍNEZ DE TOLEDO, ALFONSO;Arcipreste de Talavera (Corbacho);1438[s. XV (1466)] ;Novela;España;e corrio al pozo e ella estando escondida como vio la puerta abierta luego entro en casa e cerrola e subio a la ventana entretando estuuo el cauallero cabe el pozo llorando e diziendo o desauenturado que he perdido mi tan cara e amada muger maldita sea la hora en que cerre la puerta e oyendo ella esto e burlando le dixo o viejo maldito como estas ay a tal hora non te abasta mi cuerpo porque vas cada noche de puta en puta e dexas mi cama entonces venieron las guardas e prendieronle e castigaronle toda la noche en la presion e en la mañana pusieronle en la picota estos e otros muchos engaños usan las mugeres los quales;si;no;no;gerundio;animado;;
a1440 [s. XV (c1439)] SESÉ, JUAN DE, «Poesías»(Cancionero de Palacio) [España] [Salamanca, Junta de Castilla y León, 1993] Verso;R;SESÉ, JUAN DE;Poesías(Cancionero de Palacio);a1440[s. XV (c1439)] ;Verso;España;"Qué faré, triste, cuytado, pues veo que desama la que siempre he amado.  Yo no sé a quien dé quexa nin sé a quien la é de dar, mas sé çierto que me dexa la que non puedo dexar; bien dirán que soy burlado, pues verán que me desama la que siempre he amado.";transitivo;;;;;;
a1440 [s. XV (c1439)] VILLALPANDO, FRANCISCO, «Poesías»(Cancionero de Palacio) [España] [Salamanca, Junta de Castilla y León, 1993] Verso;R;VILLALPANDO, FRANCISCO;Poesías(Cancionero de Palacio);a1440[s. XV (c1439)] ;Verso;España;"gran pesar que m'as fecho fast'aquí, por me no dexar pasar que te pones ante mí; de tu mal ya sabidor, pasaré si consintieres. ¡Voto a Dios!, ¡qué sinsabor.! enoxoso mortal eres.  Por contento te devrías ya tener de lo pasado, con enganyos e falsías malamente m'as burlado; pues aparta, enganyador, fazme lugar si quïeres. ¡Voto a Dios!, ¡qué sinsabor.; enoxoso mortal eres.";transitivo;;;;;;
c1440 [s. XV (c1439)] MEJÍA, PEDRO DE, «Poesías»(Cancionero de Palacio) [España] [Salamanca, Junta de Castilla y León, 1993] Verso;;MEJÍA, PEDRO DE;Poesías(Cancionero de Palacio);c1440[s. XV (c1439)] ;Verso;España;"Un mote que vendedes no lo entiendo mercar; Digo, aunque vos cuytedes en quererlo rematar, no lo entiendo mercar.  Muy terrible, grant enoxo avría en tal mercado, car conprar grant mal a oxo sentir mía por burlado; mas, si buen mote tenedes, no lo entiendo mercar: Diego, aunque vos cuytedes en quererlo rematar. no lo entiendo mercar.  El qu'es apasionado e aflegido de dolor, deve de su büen grado mercar tal desfavor; mas de mí vos no curedes que no lo entiendo mercar: Dien, aunque";no;;;;;;
1440 [finales del s. XV] RODRÍGUEZ DEL PADRÓN, JUAN, Siervo libre de amor [España] [Óscar Perea, Madrid, Universidad Complutense de Madrid, 2003] Novela;A;RODRÍGUEZ DEL PADRÓN, JUAN;Siervo libre de amor;1440[finales del s. XV] ;Novela;España;olyva consagrada a Minerua, qu'el Entendimiento nos ensennava quando partyó, ayrado de mí, en cuya busca, pasando los grandes Alpes de mis Pensamientos, deçendiendo a los sombrosos valles de mis primeros motus, arribando a las faldas de mi esquiva Contemplaçión, al fallyr de las pisadas, preguntava a los montanneros & burlavan de mí a los fyeros saluajes, y no me respondían a los auseles que dulçemente cantavan. & luego entravan en silençio, e quanto más los aquexava, más se esquivavan de mí, que por çelar mi tristura & ser dubdoso en triste vía, les dizía:;intransitivo;no;si;imperfectivo;animado;;
c1445 [s. XVI] VALERA, DIEGO DE, Tratado en defensa de las virtuosas mujeres [España] [M.ª Ángeles Suz Ruiz, Madrid, El Archipiélago, 1983] Literatura;V;VALERA, DIEGO DE;Tratado en defensa de las virtuosas mujeres;c1445[s. XVI] ;Literatura;España;"Quando yo bien piensso, dezía yo esto porque quando Iohn Uocaçio escriuió este libro Coruacho era enamorado de vna dueña florentina, como él fuese en hedat aborresçible para ser amado, ella burlaua mucho dél, e amava a vn otro mançebo florentín, y el mesmo Iohn Uocaçio, en este Coruacho dize que la dueña, estando con aquel mancebo muchas vezes burlando dél, dezía: ""Ves allí el enamorado mío"", de lo qual mucho indinado Iuan Uocaçio escriuió en este libro muchas fealdades generalmente de";si;no;si;imperfectivo;animado;;
c1445 [s. XVI] VALERA, DIEGO DE, Tratado en defensa de las virtuosas mujeres [España] [M.ª Ángeles Suz Ruiz, Madrid, El Archipiélago, 1983] Literatura;V;VALERA, DIEGO DE;Tratado en defensa de las virtuosas mujeres;c1445[s. XVI] ;Literatura;España;"esto porque quando Iohn Uocaçio escriuió este libro Coruacho era enamorado de vna dueña florentina, como él fuese en hedat aborresçible para ser amado, ella burlaua mucho dél, e amava a vn otro mançebo florentín, y el mesmo Iohn Uocaçio, en este Coruacho dize que la dueña, estando con aquel mancebo muchas vezes burlando dél, dezía: ""Ves allí el enamorado mío"", de lo qual mucho indinado Iuan Uocaçio escriuió en este libro muchas fealdades generalmente de todas las mugeres; aquí rreprehendíalo yo porque en los postrimeros días de su vida el amortiguado amor quiso rrebiuar, como naturalmente en los vieios el tal amor sea mucho rreprehendedero sy";si;no;si;gerundio;animado;;
c1445-80 [s. XVIII] GONZALO DE MONZÓN, fragmento (c1445-1480 Montoro, Antón de, Cancionero)  [España] [Marcella Ciceri/Julio Rodríguez Puértolas, Salamanca, Universidad de Salamanca, 1991] Verso;R;GONZALO DE MONZÓN(Montoro, Antón de);Cancionero;c1445-80[s. XVIII] (c1445-1480);Verso;España;", enxemplo, testigo e materia muy bastante. Por eso ved más mejor con vos vuestro paresçer por fazerme de mi duda sabidor tornándola a recorrer como barba el alhajeme; en lo qual no sobresea vuestra discreta mesura con persona que desea de bienes ver vos hartura. Por modo disimulado, queriendo tiempo pasar, querés fazer burlando del que burlado se debe çierto fallar; según vuestro responder,  de vos no façés cabdal, ¡mirad, señores, qué plaga!, y notáys por espiçial el que las coplas estraga. Singular amigo Antón, çiertamente yo barrunto que tenéys el caso de mi razón mucho más conforme y junto a ella que respondéis";intransitivo;no;si;imperfectivo;animado;;
c1445-80 [s. XVIII] GONZALO DE MONZÓN, fragmento (c1445-1480 Montoro, Antón de, Cancionero)  [España] [Marcella Ciceri/Julio Rodríguez Puértolas, Salamanca, Universidad de Salamanca, 1991] Verso;;GONZALO DE MONZÓN(Montoro, Antón de);Cancionero;c1445-80[s. XVIII] (c1445-1480);Verso;España;"e materia muy bastante. Por eso ved más mejor con vos vuestro paresçer por fazerme de mi duda sabidor tornándola a recorrer como barba el alhajeme; en lo qual no sobresea vuestra discreta mesura con persona que desea de bienes ver vos hartura. Por modo disimulado, queriendo tiempo pasar, querés fazer burlando del que burlado se debe çierto fallar; según vuestro responder,  de vos no façés cabdal, ¡mirad, señores, qué plaga!, y notáys por espiçial el que las coplas estraga. Singular amigo Antón, çiertamente yo barrunto que tenéys el caso de mi razón mucho más conforme y junto a ella que respondéis; porque no se";no;;;;;;
c1445-80 [s. XVIII] COMENDADOR ROMÁN, fragmento (c1445-1480 Montoro, Antón de, Cancionero)  [España] [Marcella Ciceri/Julio Rodríguez Puértolas, Salamanca, Universidad de Salamanca, 1991] Verso;R;COMENDADOR ROMÁN(Montoro, Antón de);Cancionero;c1445-80[s. XVIII] (c1445-1480);Verso;España;rixa en este trote, pues que soys buen alfayate que hagáys a vuestra pixa capirote. Porque si bien lo miráys, aunque estéys acristianado, yo me creo que si a Tavara passáis vos serés apedreado por hebreo. Muchos grandes os han dado muchas cosas que redundo no senzillas, ropas de seda y brocado con que vos burláys del mundo con trovillas.  Yo que os sé la condición os haré comer de boda por vezino adafina d' ansarón, que cozió la noche toda sin tocino.;intransitivo;no;si;imperfectivo;animado;;
c1445-1480 [s. XVIII] MONTORO, ANTÓN DE, Cancionero [España] [Marcella Ciceri/Julio Rodríguez Puértolas, Salamanca, Universidad de Salamanca, 1991] Verso;;MONTORO, ANTÓN DE;Cancionero;c1445-1480[s. XVIII] ;Verso;España;No me lo digáis por motes, que me siento muy burlado: ¡fuera yo el de los azotes y Calamar el robado! Mas pues vos, el juzgador, lexos de toda maliçia, pusistes al robador en poder del comprador, no se me niegue justiçia.;no;;;;;;
c1445-1480 [s. XVIII] MONTORO, ANTÓN DE, Cancionero [España] [Marcella Ciceri/Julio Rodríguez Puértolas, Salamanca, Universidad de Salamanca, 1991] Verso;R;MONTORO, ANTÓN DE;Cancionero;c1445-1480[s. XVIII] ;Verso;España;"ninguno lo que dize. Mas pues el hecho ba así, mi habla non vos ocupe, aunque buen callar perdí digo por vos y por mí que ""quien los çielos escupe..."".  Porque, muy bueno, sesudo, ante quien quedo confuso, enpachado, çiego, mudo, no jamás deve el cornudo burlar con quien se los pusso. Dígolo, señor hermano, por una escriptura buena que vi vuestra, no de plano, si viniera de la mano del señor Lope o de Mena; o por no crezer la çisma deste mal que nos hahoga de alguno que sin sofisma, loando la sancta crisma, quiere";absoluto;;;;;;
1446-1447 [mediados del s. XV] DÍAZ DE TOLEDO, PERO, Traducción del Libro llamado Fedrón, de Platón [España] [Nicholas G. Round, Londres, Támesis, 1993] Novela;V;DÍAZ DE TOLEDO, PERO;Traducción del Libro llamado Fedrón, de Platón;1446-1447[mediados del s. XV] ;Novela;España;"dize que atraxo la philosophía del cielo e la aposentó en las cibdades, e fue el philósopho que se trabajó en dar ley e doctrina en el bien vivir de los honbres. E como dize Laerçio, los athenienses adoravan por dioses a dos figuras, una de perro e otra de cabrón; e porque Sócrates burlava de los athenienses e de sus dioses, condepnáronle a muerte que beviesse un potaje de venino. Onde Séneca en una epístola a Lucilo dize: ""Al grand Sócrates mató la cicuta"" (la qual es una yerva que mata a los honbres e engorda las cabras; assí lo dize Sant Ysidro en las Ethimologías,";si;no;si;imperfectivo;animado;;
1446-1447 [mediados del s. XV] DÍAZ DE TOLEDO, PERO, Traducción del Libro llamado Fedrón, de Platón [España] [Nicholas G. Round, Londres, Támesis, 1993] Novela;V;DÍAZ DE TOLEDO, PERO;Traducción del Libro llamado Fedrón, de Platón;1446-1447[mediados del s. XV] ;Novela;España;Creta por conplir la condición del tracto. E como Adriana, fija del rey Minos, le vido, enamorósse dél, e trató con él que la tomasse por muger, e ella le daría orden cómo matasse al Minotauro e saliesse de la casa. E él gelo prometió (aunque después la burló), e ella dio orden cómo Theseo mató al Minotauro e salió de la casa, e assí Theseo e los catorze refenes fueron libres. E en memoria de tan granada merced que Dios havía fecho a los de Athenas fizieron aqueste voto de que aquí se faze mención. * conpuesta de aquella nave, la;transitivo;;;;;;
1446-1447 [mediados del s. XV] DÍAZ DE TOLEDO, PERO, Traducción del Libro llamado Fedrón, de Platón [España] [Nicholas G. Round, Londres, Támesis, 1993] Novela;V;DÍAZ DE TOLEDO, PERO;Traducción del Libro llamado Fedrón, de Platón;1446-1447[mediados del s. XV] ;Novela;España;": ""Según que desuso dezía, mucho sería de reir si alguno en su vida toda en aquesto pensasse, e a esto se dispusiesse —que le pluguiesse averse acercado a la muerte— e después, como la muerte viniesse, que se turbasse. * ¿Non te parecería, por aventura, que era de burlar e de reir de aquéste?""";si;no;si;infinitivo;impersonal;;
1446-1447 [mediados del s. XV] DÍAZ DE TOLEDO, PERO, Traducción del Libro llamado Fedrón, de Platón [España] [Nicholas G. Round, Londres, Támesis, 1993] Novela;V;DÍAZ DE TOLEDO, PERO;Traducción del Libro llamado Fedrón, de Platón;1446-1447[mediados del s. XV] ;Novela;España;"Dixo Sócrates: ""Yo pienso que ninguno es que oya lo que yo quiero dezir, caso que sea déstos que fazen las comedias e juegos, * que piense que lo que yo digo, que lo digo por burlar, nin por fazer nin por multiplicar palavras. E pues assí te plaze, conviene atender e parar mientes las ánimas las ánimas de los muertos: Plato, en el discurso que faze, quiere concluir que nuestras ánimas fueron de comienço perpetuamente, e que ante que nuestros cuerpos fuessen formados, ya eran nuestras ánimas, e";si;no;no;infinitivo;animado;;
1446-1447 [mediados del s. XV] DÍAZ DE TOLEDO, PERO, Traducción del Libro llamado Fedrón, de Platón [España] [Nicholas G. Round, Londres, Támesis, 1993] Novela;V;DÍAZ DE TOLEDO, PERO;Traducción del Libro llamado Fedrón, de Platón;1446-1447[mediados del s. XV] ;Novela;España;"Respondió Sócrates: ""Crito, conviniente cosa fazen aquéllos en aquesto que tú has dicho; ca, segund yo cuido, piensan que ganan en ello. E si algund tanto yo me tardo * de  bever el venino, non cuido que gano cosa, sinon que burlo de mí, como si fuesse cobdicioso de bivir, e non curasse de otra cosa alguna. * E por tanto, non cures de me estar más rogando, nin fagas otra cosa.""";si;no;si;imperfectivo;animado;;
c1449 [segunda mitad del s. XV] MENDOZA, YÑIGO DE, fragmento (c1449 Torre, Fernando de la, Libro de las veynte cartas e quistiones)  [España] [Mª Jesús Díez Garretas, Valladolid, Universidad de Valladolid, 1983] Historia;A;MENDOZA, YÑIGO DE(Torre, Fernando de la);Libro de las veynte cartas e quistiones;c1449[segunda mitad del s. XV] (c1449);Historia;España;o auiesen seydo amigables. E quanto toca a vuestra pregunta esto es lo que me paresçe. Por ende, tened manera como aya respuesta de lo que vos paresçe, que soy agora çierto que reyrés vn rato con este desuarío. Asý mesmo vos quisiera enbiar vn par de cançiones, pero sy todo junto fuese non terníades de qué burlar otro día. Todavía no oluidedes de me enbiar la respuesta que vos dixe con alguna cosa de bueno misto con auissamiento de algo de los fechos. Nueuas de acá sería enbiar pescado a Laredo. No más saluo que me vó perdiendo, etcétera. Aultre logis.;intransitivo;no;si;imperfectivo;animado;;
c1449 [segunda mitad del s. XV] GARCÍA EL NEGRO, fragmento (c1449 Torre, Fernando de la, Libro de las veynte cartas e quistiones)  [España] [Mª Jesús Díez Garretas, Valladolid, Universidad de Valladolid, 1983] Historia;A;GARCÍA EL NEGRO(Torre, Fernando de la);Libro de las veynte cartas e quistiones;c1449[segunda mitad del s. XV] (c1449);Historia;España;çurujanos, aquellos, veyendo como la saeta estaua vntada de poçoña, dixieron que non podrían bien curar aquella llaga si non le sacasen la saeta, e estonçe Alixandre mandó que gela sacassen e los çurujanos replicaron deziendo que era nesçesario que lo ligasen porque non podría sofrir el dolor d'ello, de lo qual sonreyéndose e burlando Alixandre dixo que non era neçesario que lo atasen ni ligasen, por ende que sacasen la saeta, e así sufriéndolo muy bien a estando quedo, sacáronle la saeta, muy dura cossa de ver e muy mayor de sofrir. E aqueste, que así tan fuertemente pudo sofrir tan grand dolor non se mouiendo más que si;intransitivo;no;si;imperfectivo;animado;;
c1449 [segunda mitad del s. XV] TORRE, FERNANDO DE LA, Libro de las veynte cartas e quistiones [España] [Mª Jesús Díez Garretas, Valladolid, Universidad de Valladolid, 1983] Historia;A;TORRE, FERNANDO DE LA;Libro de las veynte cartas e quistiones;c1449[segunda mitad del s. XV] ;Historia;España;Segouia, esto escriuí, avnque quiero que sepáys no muy remontado de fazer desuaríos. Ca en la semana pasada fize vna canción a donzella que vos conoscéys e bien con misterio, la qual representada en el palaçio del señor Rey a çiertos gentiles onbres, ellos por le paresçer bien, o lo más çierto por burlar d'ella, mucho me apremiaron a que la mostrase al dicho señor Rey, e para conplir su mandado e desseo oue de le fazer por prólogo otras dos coplas, después de las quales la enxerí. Veldas y emendaldas las faltas, avnque lo tal será el acorro de Escalona. Los pecados mortales confesaldos por;intransitivo;no;si;imperfectivo;animado;;
c1449 [segunda mitad del s. XV] TORRE, FERNANDO DE LA, Libro de las veynte cartas e quistiones [España] [Mª Jesús Díez Garretas, Valladolid, Universidad de Valladolid, 1983] Historia;;TORRE, FERNANDO DE LA;Libro de las veynte cartas e quistiones;c1449[segunda mitad del s. XV] ;Historia;España;"Muchas vezes acaeçe contra voluntad tratar, porque el tienpo lo ofreçe el qual lo faze dexar; así que deue mirar la que fuere requestada, cómo no quede burlada.";no;;;;;;
