BIBLIOGRAFÍA;AUTOR;TÍTULO;FECHA;CRITERIO;BLOQUE;MEDIO;SOPORTE;TEMA;PAÍS;ZONA;TIPOLOGÍA;NOTAS;CONCORDANCIA
Wurgaft, Ramy: «El ecologista millonario que 'partió' Chile por la mitad». Elmundo.es. Natura. Madrid: elmundo.es/suplementos/natura, 2006-04-08.;Wurgaft, Ramy;Elmundo.es. Natura;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;", sus vecinos lo observaban con la curiosidad del entomólogo que examina una especie desconocida. Siendo el dueño de una fortuna de centenares de millones de dólares, vestía peor que sus peones y, lo que es más insólito, trataba a aquéllos de ""hermano"" o de ""compadre"". Pero si antes se reían de sus extravagancias, ahora los 'futres' (terratenientes) le profesan un cierto respeto."
Araújo, Joaquín: «Mayo ufano». Elmundo.es. Natura. Madrid: elmundo.es/suplementos/natura, 2006-05-13.;Araújo, Joaquín;Elmundo.es. Natura;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias y tecnología;España;;;;¡Qué enormes brochazos de cromáticos contrastes unen al cielo con la tierra, a la hierba con los árboles, al agua con los animales y por supuesto a nuestros ojos con el gran espectáculo! Ríen, por tanto, las miradas y los panoramas. Mayo es una enorme sonrisa estremeciéndolo casi todo.
Rodríguez Rivero, Manuel: «Desvelando el mundo». ABC.es. Madrid: abc.es, 2006-04-14.;Rodríguez Rivero, Manuel;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;"porque no muestra pena ni arrepentimiento, porque se niega a fingir lo que la sociedad espera que sienta alguien en su lugar. El acusador resume su mayor delito: ""Señores del jurado, al día siguiente de la muerte de su madre, este hombre se bañaba, iniciaba una relación irregular e iba a reírse a una película cómica. No tengo más que decirles""."
Burgos, Antonio: «Mi 14 de abril». ABC.es. Madrid: abc.es, 2006-04-14.;Burgos, Antonio;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;- Sí, que cuando se ponen a decir qué quieren ser cuando seamos mayores, unos dicen que jugadores del Real Madrid, que se gana mogollón, y otros que pilotos de Fórmula 1. Pero yo, no. Se reían mucho todos, porque a mí me lo preguntó la seño en clase.
Burgos, Antonio: «Mi 14 de abril». ABC.es. Madrid: abc.es, 2006-04-14.;Burgos, Antonio;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;Y todos ríen. Y no hacen más que preguntárselo, una y otra vez. Y venga a reírse todos, todavía más. Está por no responder a ninguno más con la verdad, y decirles que quiere ser jugador del Betis.
Burgos, Antonio: «Mi 14 de abril». ABC.es. Madrid: abc.es, 2006-04-14.;Burgos, Antonio;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;Y todos ríen. Y no hacen más que preguntárselo, una y otra vez. Y venga a reírse todos, todavía más. Está por no responder a ninguno más con la verdad, y decirles que quiere ser jugador del Betis.
Burgos, Antonio: «Mi 14 de abril». ABC.es. Madrid: abc.es, 2006-04-14.;Burgos, Antonio;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;Porque estos mayores no saben nada de nada. ¡Cuidado que reírse cuando Miguelito les dice que de mayor quiere ser nazareno! Dímelo a mí, que yo sí que te comprendo. Que no se ría nadie más de ti. Con lo serio que es esto de querer ser nazareno. Yo, como tú, Miguelito, de mayor también quiero ser siempre nazareno,
Burgos, Antonio: «Mi 14 de abril». ABC.es. Madrid: abc.es, 2006-04-14.;Burgos, Antonio;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;Porque estos mayores no saben nada de nada. ¡Cuidado que reírse cuando Miguelito les dice que de mayor quiere ser nazareno! Dímelo a mí, que yo sí que te comprendo. Que no se ría nadie más de ti. Con lo serio que es esto de querer ser nazareno. Yo, como tú, Miguelito, de mayor también quiero ser siempre nazareno, en una ciudad soñada, bajo los naranjos en flor. Donde, como es Viernes Santo, llega este 14 de abril y puedes escribir de los vencejos,
"Waintal, Fabián W.: «Pierce Brosnan: ""Quiero volver a ser vanidoso""». ABC.es. Madrid: abc.es, 2006-04-14.";Waintal, Fabián W.;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Actualidad, ocio y vida cotidiana;España;;;;"- Yo no sabía lo que estaba pasando, no. Ya se dijo lo suficiente. No quiero hablar de las vacas que pasan por casa. Prefiero conversar sobre mi nueva película ""The Matador"" que llega en un momento perfecto para la transición hacia... No lo sé. (Riéndose)"
"Waintal, Fabián W.: «Pierce Brosnan: ""Quiero volver a ser vanidoso""». ABC.es. Madrid: abc.es, 2006-04-14.";Waintal, Fabián W.;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Actualidad, ocio y vida cotidiana;España;;;;"tengo que ser consciente del paso del tiempo, sin pretender que el reloj se pare. Existe el tiempo pasado, tiempo presente, tiempo futuro. Y al volverme un poco más viejo, siento cierto deseo por los papeles que demandan un cambio físico. Quiero volver a ser vanidoso ahora (Se ríe). Ya imagino el titular ""Pierce Brosnan quiere volver a las vanidades"". Por eso me gusta filmar películas como ""Seraphim Falls"" o ""The Matador"" donde pueda destacar las vanidades y las interpretaciones que hay detrás de mi puerta, sin la imagen perfecta del hombre que conquista la mujer más hermosa."
"Waintal, Fabián W.: «Pierce Brosnan: ""Quiero volver a ser vanidoso""». ABC.es. Madrid: abc.es, 2006-04-14.";Waintal, Fabián W.;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Actualidad, ocio y vida cotidiana;España;;;;- Debo haber tomado demasiado tequila la noche anterior (se ríe). Aquella escena terminó identificando el estilo de la película, porque queda registrada en la memoria. En el texto figuraba que mi personaje pasaba por una crisis con su confianza y llega a 
"Waintal, Fabián W.: «Pierce Brosnan: ""Quiero volver a ser vanidoso""». ABC.es. Madrid: abc.es, 2006-04-14.";Waintal, Fabián W.;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Actualidad, ocio y vida cotidiana;España;;;;- Parecía una obra de teatro. Me hizo reír, no sabía a donde iba, desde la primer página. Cuando vi que este hombre se pinta las uñas, me imaginé en su piel (riéndose). No es que yo me pinte las uñas, pero habiendo construido mi imagen de agente secreto c
"Waintal, Fabián W.: «Pierce Brosnan: ""Quiero volver a ser vanidoso""». ABC.es. Madrid: abc.es, 2006-04-14.";Waintal, Fabián W.;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Actualidad, ocio y vida cotidiana;España;;;;- Parecía una obra de teatro. Me hizo reír, no sabía a donde iba, desde la primer página. Cuando vi que este hombre se pinta las uñas, me imaginé en su piel (riéndose). No es que yo me pinte las uñas, pero habiendo construido mi imagen de agente secreto c
Cendrós, Teresa: «El filme de Woody Allen 'Misterioso asesinato en Manhattan' llega al teatro». El País.com. Madrid: elpais.com, 2006-01-05.;Cendrós, Teresa;El País.com;2006;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;;;;marca, la de presentadora del concurso Cifras y letras en TVE- contó ayer en la presentación de la pieza que, en principio, se había resistido a aceptar un proyecto que le parecía tan personal como éste, pero leyó la adaptación, de José Luis Martín, y le sucedieron dos cosas: primero no podía parar de reír y, en segundo lugar, empezó a poner caras a los personajes, de actores distintos a quienes habían inmortalizado la historia en el cine. De modo que dijo sí con la condición de dirigir precisamente a esos profesionales.
Imaz, Virginia: «Ana Padovani: Me gustan los cuentos que mueven fuertes emociones». Artez. Bilbao: artezblai.com/artez, 2006-12-03.;Imaz, Virginia;Artez;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;"puedo menos que decir que me gusta ""cambiar"", me interesa fundamentalmente el juego y el desafío. Por eso a veces hago elegir al público el acento de los personajes o cuento historias con lenguas inventadas sólo comprensibles por su musicalidad. Me gustan los cuentos que mueven fuertes emociones, me gusta hacer llorar, reír o sentir miedo, porque todo eso lo siento yo, si no, el juego no existe, y todo esto puedo encontrarlo tanto en los relatos orales, como en los literarios o en los que yo invento."
Santos, Care: «Permitan que les cuente». Elmundo.es. El Cultural. Madrid: elcultural.es, 2006-10-26.;Santos, Care;Elmundo.es. El Cultural;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;"Parece que busca sorprender al lector a cada momento, pero no sólo se trata de eso: también busca fascinarle con sus muchas referencias eruditas, darle que pensar al plantear ""a menudo a modo de fábula"" verdaderas parodias de los problemas del mundo actual y, sobre todo, hacerle reír. Se agradece esta heterogénea mezcla de citas cultas ""la Biblia, Lao Tse o Eisenstein"" junto a referencias populares: una alineación del Real Club Deportivo Espanyol o un verso de Albert Pla, el cantoautor. Una lee a Zabala y le da la impresión de que, de la pluma de un atrevido con tanto talento como"
Garzón, Raquel: «ENTREVISTA: LITERATURA FANTÁSTICA EN ESPAÑOL Liliana Bodoc». El País.com. Babelia. Madrid: elpais.com/diario/babelia, 2006-08-19.;Garzón, Raquel;El País.com. Babelia;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;R. (Se ríe). En cierto sentido, sí, pero como decía Tolkien, aunque se comparta el argumento, lo que define una obra es el colorido, la atmósfera, los detalles individuales e inclasificables del relato. Otro autor imprescindible es Robert E. Howard con su serie Conan de Cimmeria. Lo leí mucho después que
Saiz Ripoll, Anabel: «REPORTAJE: LITERATURA FANTÁSTICA EN ESPAÑOL. Universos españoles». El País.com. Babelia. Madrid: elpais.com/diario/babelia, 2006-08-19.;Saiz Ripoll, Anabel;El País.com. Babelia;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;de estos personajes se saben distintos y eso les crea problemas porque son especiales, rompen con lo considerado normal. Así son, por ejemplo, los protagonistas de las Memorias de Idhún, Victoria, Jack y Kirtash. Los sentimientos hacen que los personajes de Laura Gallego sean reales, ya que se emocionan, lloran y sufren, ríen y aman, aunque no siempre tengan una naturaleza del todo humana.
Ordóñez, Marcos: «Gran Jefe Ojo de Halcón dice que os zurzan». El País.com. Babelia. Madrid: elpais.com/diario/babelia, 2006-08-19.;Ordóñez, Marcos;El País.com. Babelia;2006;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;;;;"¿Diez mil? ¿Cien mil? ¿Un millón?"". Pregunta eso para no preguntar, directamente, a cuántas personas se ha follado el viejo. La enfermera morena, tras su aparente y fresca estupidez, será quien mejor entienda su texto, un texto sobre el suicidio: lo leerá, a escondidas, y se reirá, y pensará ""de otra manera"" en una amiga muerta, y volverá a reír. La enfermera morena es encantadora, implacable, ávida de sexo y dinero, profundamente superficial: puro público. Hay otra enfermera (Kristen Tinkler). Inglesa. Rubia, gordita, torpe. Toca el violín: Vivaldi. A"
Ordóñez, Marcos: «Gran Jefe Ojo de Halcón dice que os zurzan». El País.com. Babelia. Madrid: elpais.com/diario/babelia, 2006-08-19.;Ordóñez, Marcos;El País.com. Babelia;2006;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;;;;", directamente, a cuántas personas se ha follado el viejo. La enfermera morena, tras su aparente y fresca estupidez, será quien mejor entienda su texto, un texto sobre el suicidio: lo leerá, a escondidas, y se reirá, y pensará ""de otra manera"" en una amiga muerta, y volverá a reír. La enfermera morena es encantadora, implacable, ávida de sexo y dinero, profundamente superficial: puro público. Hay otra enfermera (Kristen Tinkler). Inglesa. Rubia, gordita, torpe. Toca el violín: Vivaldi. A la Duras, que tanto hablaba de la noblesse de la banalité en El camión le volverían"
Galilea, Carlos: «REPORTAJE: MÚSICA. Lura, luz de Cabo Verde». El País.com. Babelia. Madrid: elpais.com/diario/babelia, 2006-08-19.;Galilea, Carlos;El País.com. Babelia;2006;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;;;;Mi voz era grave y ronca. Cuando tenía que hablar con alguien que no conocía me sentía incómoda. Hasta me avergonzaba cantar el cumpleaños feliz en coro. Lo hacía bajito para que no se me oyera, recuerda riendo.
Galilea, Carlos: «REPORTAJE: MÚSICA. Lura, luz de Cabo Verde». El País.com. Babelia. Madrid: elpais.com/diario/babelia, 2006-08-19.;Galilea, Carlos;El País.com. Babelia;2006;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;;;;"parte de las chicas africanas para alisarse el pelo- se las pasó un amigo común que había grabado conciertos de Pantera. Orlando Pantera era de Santiago, se dice que la más africana de las diez islas. ""Mi padre es de allí y mi madre de Santo Antão, que son islas rivales"", dice riendo, ""así que me siento libre para cantar cualquier estilo: funana, batuku...""."
"«Esteve Soler debuta con la alocada comedia ""Jo sóc un altre!"" en el TNC». ABC.es. Madrid: abc.es, 2006-03-10.";;ABC.es;2006;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;;;;"Gags de comedia pura y dura La comedia de Esteve Soler, que se podrá ver el 2 de abril en la Sala Tallers, explora los tópicos de las batallas entre sexos y busca, sobre todo, ""hacer reír al espectador hasta 120 veces"" a lo largo del montaje. Para ello, además de las preguntas existencialistas que se hacen los personajes, Soler ha inundado el espectáculo de ""gags de comedia pura y dura"" sobre un decorado multicolor."
«El libro de la semana. ¿Quién soy yo? y otros enigmas». El País.com. Babelia. Madrid: elpais.com/diario/babelia, 2006-11-11.;;El País.com. Babelia;2006;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;;;;"minas bajo cada capítulo, y que dibuja la vida como un puñado de senderos que siempre se bifurcan. Roth se complace entonces en imaginar alternativas, en matar y resucitar personajes como un mago en un circo, en juguetear con las convenciones del género. Se inventa personajes que se niegan a serlo, se ríe del oficio, disfruta como un diosecillo perverso cambiando su universo de ficción para desorientar a sus criaturas. Se divierte haciendo que su álter ego Zuckerman hable de su colega Norman Mailer, teoriza sobre el oficio de escribir (""lo que la gente envidia es el don que posee el novelista de convertirse en otro,"
"Ruiz Mantilla, Jesús: «ENTREVISTA: RUGGERO RAIMONDI Bajo barítono. ""¡Vengan al teatro a disfrutar, no a ver psicodramas!""». El País.com. Madrid: elpais.com, 2006-02-16.";Ruiz Mantilla, Jesús;El País.com;2006;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;;;;"Se presenta con un amplio abrigo verde, una bufanda beis elegantísima y larga, a la medida de su altura impactante. Ríe mientras recuerda con su memoria de notario sus comienzos en Italia y su salto rápido al Metropolitan de Nueva York, donde despuntó una larga carrera. ""del principio me acuerdo; del final, también, pero del medio... nada"", afirma al tiempo que pone título, fecha y lugar a los pasos más"
"Marín, Karmentxu: «ENTREVISTA: MANUELA ROMERALO Sumiller. ""Yo no soy de meter puros""». El País.com. Madrid: elpais.com, 2006-04-16.";Marín, Karmentxu;El País.com;2006;Primera edición;No ficción;Escrito;Prensa;Actualidad, ocio y vida cotidiana;España;;;;R. Vamos a dejarlo como que sí [ríe].
