"BIBLIOGRAFÍA";"AUTOR";"TÍTULO";"FECHA";"TEMA";"PAÍS";"CONCORDANCIA"
"1986 BUERO VALLEJO, ANTONIO, Lázaro en el laberinto [España] [Iglesias, Luis; Paco, Mariano de, Madrid, Espasa Calpe, 1994] Teatro";"BUERO VALLEJO, ANTONIO";"Lázaro en el laberinto";"8/6/05";"Teatro";"España";"Coral.— (Riendo.) ¡También sé hacerlo!"
"02/10/1986 , ABC, 02/10/1986 [España] [Madrid, Prensa Española, S.A., 02/10/1986] Empleo, trabajo";;"ABC, 02/10/1986";"2/10/86";"Empleo, trabajo";"España";"Y a estas alturas de mis reflexiones quiero aclarar que yo fui votante del socialismo, y me reí cuando una amiga cubana y un amigo sueco me avisaron de que tuviera cuidado con los socialistas, que empezaban poco a poco y terminaban quedándose con todo."
"1986 HERNÁNDEZ, EMILIO, Fedra, una tragedia espanñola [España] [Madrid, Primer Acto, segunda época, 1986] Teatro";"HERNÁNDEZ, EMILIO";"Fedra, una tragedia espanñola";"8/6/05";"Teatro";"España";"AMA.– Eso debería haber hecho hace mucho tiempo y no marchar por ahí a esa gira «de despedida». ¡Haberse despedido por carta! (Los tres hombres ríen.) ¡Qué falta le hacía! Ya no es un niño. Yo sabía que esto le iba a pasar."
"1986 HERNÁNDEZ, EMILIO, Fedra, una tragedia espanñola [España] [Madrid, Primer Acto, segunda época, 1986] Teatro";"HERNÁNDEZ, EMILIO";"Fedra, una tragedia espanñola";"8/6/05";"Teatro";"España";"TESEO.– En el fondo a quien toreas es a la muerte. Yo he podido burlarla siempre. Pero dicen que quien ríe último, ríe mejor. En algún lugar me estará esperando. ¡Qué importa cuál sea!"
"1986 HERNÁNDEZ, EMILIO, Fedra, una tragedia espanñola [España] [Madrid, Primer Acto, segunda época, 1986] Teatro";"HERNÁNDEZ, EMILIO";"Fedra, una tragedia espanñola";"8/6/05";"Teatro";"España";"TESEO.– En el fondo a quien toreas es a la muerte. Yo he podido burlarla siempre. Pero dicen que quien ríe último, ríe mejor. En algún lugar me estará esperando. ¡Qué importa cuál sea!"
"14/10/1986 , ABC, 14/10/1986 [España] [Madrid, Prensa Española, S.A., 14/10/1986] Actualidad";;"ABC, 14/10/1986";"14/10/86";"Actualidad";"España";"el ministro de Justicia, Fernando Ledesma; el de Educación, José María Maravall, el premio Nobel Severo Ochoa y numerosas autoridades, parientes y amigos, los restos mortales del científico fueron trasladados a Valladolid para reposar definitivamente en el Panteón de Hombres Ilustres. A la derecha, el profesor Severo Ochoa saluda afectuoso a Asunción Amo del Río, sobrina del doctor del Río."
"03/06/1986 , ABC, 03/06/1986 [España] [Madrid, Prensa Española, S.A., 03/06/1986] Cine y vídeo";;"ABC, 03/06/1986";"3/6/86";"Cine y vídeo";"España";"El operístico Werner Schroeter, en «La estrella que ríe», se sirve del documental rodado en Filipinas en 1983, partiendo del Festival de Cine de Manila y de la figura de Imelda Marcos, esposa del presidente Ferdinand Marcos, monta un discurso político, utilizando otro material documental además del filmado en Filipinas. Naturalmente, la música tiene su importancia, aunque hay menos ópera que en otras"
"02/08/1986 , El País, 02/08/1986 [España] [Madrid, Diario El País, S.A., 02/08/1986] Cine y vídeo";;"El País, 02/08/1986";"2/8/86";"Cine y vídeo";"España";". Dijo Drove: ""Un musical es un muchacho triste que, en medio de la niebla, persigue lentamente y encogido sobre sí mismo la pista de un hilo eléctrico tendido en el suelo. De repente, la niebla se disipa. Al final del hilo aparece una bombilla. La bombilla se enciende con una luz cegadora. El muchacho triste ríe, abre los brazos, baila"". Es cierto que Drove se refería indirectamente al número ¡Quiero bailar!, que Gene Kelly interpreta en Cantando bajo la lluvia, de Donen. Pero podía haberse referido también a la totalidad de The band wagon, prodigioso filme musical donde Minnelli, desde el arranque —el inolvidable Myself"
"02/11/1986 , ABC, 02/11/1986 [España] [Madrid, Prensa Española, S.A., 02/11/1986] Iglesia";;"ABC, 02/11/1986";"2/11/86";"Iglesia";"España";"Podrá intentarse cerrar el futuro a toda esperanza, reírse de los que todavía tienen razones para amar y compadecer; pero no se puede borrar a los muertos, eliminar sus esfuerzos, negar la esperanza con que lucharon."
"1986 MURILLO GÓMEZ, MIGUEL, Custodia y los gatos [España] [Badajoz, Diputación Provincial de Badajoz, 1986] Teatro";"MURILLO GÓMEZ, MIGUEL";"Custodia y los gatos";1986;"Teatro";"España";"CUSTODIA (Mortificándola y riendo). ¿Y la penitencia? ¿Y la mortificación de los sentidos, Evelita?"
"1986 MURILLO GÓMEZ, MIGUEL, Custodia y los gatos [España] [Badajoz, Diputación Provincial de Badajoz, 1986] Teatro";"MURILLO GÓMEZ, MIGUEL";"Custodia y los gatos";1986;"Teatro";"España";"CUSTODIA (Riendo). ¿Tú, infeliz? ¡Te falta valor!"
"1986 SANCHIS SINISTERRA, JOSÉ, Lope de Aguirre, traidor [España] [Madrid, Centro de Documentación Teatral, 1992] Teatro";"SANCHIS SINISTERRA, JOSÉ";"Lope de Aguirre, traidor";1986;"Teatro";"España";"ANTÓN ...Me río, y hago mal. No es cristiano burlarse de la desgracia ajena, y menos de la muerte..."
"1986 SANCHIS SINISTERRA, JOSÉ, Lope de Aguirre, traidor [España] [Madrid, Centro de Documentación Teatral, 1992] Teatro";"SANCHIS SINISTERRA, JOSÉ";"Lope de Aguirre, traidor";1986;"Teatro";"España";"¡Arrieta! ¡Arrieta! ¡No te me escondas más, compadre! ¡Que te conozco como si te hubiera parido mi burra! De seguro que andas por aquí cerca, entapujado en la maleza, ojeándome y riéndote de mis apuros. ¿No es verdad?... Vaya si lo es, lo digo yo, y a ver quién es el guapo que viene y me lo niega, porque entonces le agarro —al guapo, digo— y no le suelto hasta haberle endilgado todo mi monólogo. Y como nadie me lo va"
"1986 SANCHIS SINISTERRA, JOSÉ, Lope de Aguirre, traidor [España] [Madrid, Centro de Documentación Teatral, 1992] Teatro";"SANCHIS SINISTERRA, JOSÉ";"Lope de Aguirre, traidor";1986;"Teatro";"España";"Ya estoy sentado, Arrieta, ¿me oyes? Me he sentado aquí, plácidamente, y aquí me quedaré hasta que te canses de hacerme la mamola... o hasta que uno de esos malditos indios que andan sueltos por ahí te quite las ganas de broma clavándote en el culo una flecha envenenada... ¡Cuánto me iba a reír, compadre Arrieta...! Aunque maldito lo poco que me iba a durar el reír, y aun el vivir, si fuera cierto que esos indios aruaquinas, o como diablos se llamen, hubieran dado con nosotros. Que bien vimos en aquellos sus sacrificaderos cómo se engolosinan con la carne humana, lo mismo cruda que"
"1986 SANCHIS SINISTERRA, JOSÉ, Lope de Aguirre, traidor [España] [Madrid, Centro de Documentación Teatral, 1992] Teatro";"SANCHIS SINISTERRA, JOSÉ";"Lope de Aguirre, traidor";1986;"Teatro";"España";", y aquí me quedaré hasta que te canses de hacerme la mamola... o hasta que uno de esos malditos indios que andan sueltos por ahí te quite las ganas de broma clavándote en el culo una flecha envenenada... ¡Cuánto me iba a reír, compadre Arrieta...! Aunque maldito lo poco que me iba a durar el reír, y aun el vivir, si fuera cierto que esos indios aruaquinas, o como diablos se llamen, hubieran dado con nosotros. Que bien vimos en aquellos sus sacrificaderos cómo se engolosinan con la carne humana, lo mismo cruda que cocida... Bien lo vimos, ¿verdad, Arrieta? Ya no nos faltaría,"
"1986 FANER, PAU, Flor de sal [España] [Barcelona, Destino, 1986] Novela";"FANER, PAU";"Flor de sal";1986;"Novela";"España";"preso pudiera disputársela. Luego se amodorraba. Soñaba que Dasi venía a liberarla, rasgando la cripta con su espada de plata. A lomos de un caballo fulgurante alcanzaban un palacio dorado por el tiempo, donde por fin podía lavarse, vestir túnicas de seda, tomar tazones de caldo y dormir en camas prominentes. Y se reía con una risa fresca, como cuando vivía en el Arrabal con la comadre. Pero despertaba en chirona, bajo las barbas infectas del carcelero."
"1986 FANER, PAU, Flor de sal [España] [Barcelona, Destino, 1986] Novela";"FANER, PAU";"Flor de sal";1986;"Novela";"España";"Durante el banquete, celebrado en el nuevo palacio Dasi, el capellán comentó sus visiones con el de la casa de Eleazar, y éste, que era viejo y de gran humanidad, se rió a mandíbula batiente. Empujo la cabeza del inexperto colega hasta mojarle la perilla en la jícara de espeso chocolate."
"1986 FANER, PAU, Flor de sal [España] [Barcelona, Destino, 1986] Novela";"FANER, PAU";"Flor de sal";1986;"Novela";"España";"Alcázar, donde se descubrió el pastel cuando se hallaba en trance de cabalgar a la mucamita. Ya escurría el bulto, entre el regodeo general, cuando la damisela le atinó en el hocico con agrio naranjazo, pues era costumbre arrojar las hembras naranjas a sus galanteadores durante el antruejo. Tal quedó el hidalgo que no sabía si reír o llorar. Y para colmo resultó ser la costilla del caballerizo consentido."
"1986 FANER, PAU, Flor de sal [España] [Barcelona, Destino, 1986] Novela";"FANER, PAU";"Flor de sal";1986;"Novela";"España";"tronco colosal, piernas y brazos extendidos. Y así pasaron la noche. Por la mañana había un hueco, bajo el que en adelante se podía cruzar la vereda a caballo. La payesa estaba más hermosa que nunca. Tenía ojos verde esmeralda, carnes fragantes, palmito resplandeciente, como la faz dorada de la luna, y cuando reía de su boca escapaban ruiseñores."
"1986 VALBUENA BRIONES, AGUSTÍN, Toxicomanías y Alcoholismo. Problemas médicos y psiquiátricos [España] [Barcelona, Masson/Salvat, 1993] Salud";"VALBUENA BRIONES, AGUSTÍN";"Toxicomanías y Alcoholismo. Problemas médicos y psiquiátricos";1986;"Salud";"España";"experimentaba una sensación inicial de embriaguez y euforia con hilaridad, pasando más tarde a sentir somnolencia y cefaleas. Ocasionalmente había tenido durante estos episodios alucinaciones visuales. Recordaba, sobre todo, uno de ellos en el que había visto enanitos «como los de Blancanieves», rodeados de setas de color esmeralda. Los enanitos bailaban y reían. Fue experimentando con un intenso sentimiento de felicidad."
"02/11/1986 , ABC, 02/11/1986 [España] [Madrid, Prensa Española, S.A., 02/11/1986] Espectáculos diversos";;"ABC, 02/11/1986";"2/11/86";"Espectáculos diversos";"España";"curioso que los primeros días lo pasé muy mal», comenta Emilio Aragón «Miliki», ante la pregunta de sus sentimientos el día que volvió a subir a un escenario como siempre; como «Miliki», para volver, mejor dicho, seguir, recibiendo el aplauso de niños y mayores, que todos gustan de reír, aunque sea uno o dos días a la semana."
"02/11/1986 , ABC, 02/11/1986 [España] [Madrid, Prensa Española, S.A., 02/11/1986] Actualidad";;"ABC, 02/11/1986";"2/11/86";"Actualidad";"España";"cantante norteamericana que causó furor hace un par de temporadas, más que por lo que cantaba, por la forma estrafalaria como vestía. Pues si es verdad que volvía a las puntillas, guantes, velos y otros detalles de atavío de antaño, lo hacía con tanta exageración y mal gusto que más bien parecía que se estaba riendo de ello."
"1986 GIRONELLA, JOSÉ MARÍA, Los hombres lloran solos [España] [Barcelona, Planeta, 1987] Novela";"GIRONELLA, JOSÉ MARÍA";"Los hombres lloran solos";1986;"Novela";"España";"El camarada Dávila conoció, ¡cómo no!, a María Fernanda, y  con sólo un diálogo breve y cordial dudó, en efecto, de que se aclimatara en Gerona. El apellido Bustamante sonaba a ABC. Sin embargo, la mujer estuvo de lo más brillante. Al parecer se reía mucho con su marido, con las manías de su marido."
"1986 GIRONELLA, JOSÉ MARÍA, Los hombres lloran solos [España] [Barcelona, Planeta, 1987] Novela";"GIRONELLA, JOSÉ MARÍA";"Los hombres lloran solos";1986;"Novela";"España";"—Pues, para resumirlo de la mejor manera, te diré que en el más amplio sentido de la palabra es un excelente cazador, que lo mismo gana una guerra que se ríe leyendo La Codorniz..."
"1986 GIRONELLA, JOSÉ MARÍA, Los hombres lloran solos [España] [Barcelona, Planeta, 1987] Novela";"GIRONELLA, JOSÉ MARÍA";"Los hombres lloran solos";1986;"Novela";"España";"Aprovechando que acababa de publicarse una ley según la cual los delitos de estraperlo podían ser castigados incluso con la pena capital, transcribió el decreto en Amanecer y obligó a la emisora de radio a que lo fuera repitiendo durante quince días. «A ver si empezamos a hacer política seria —dijo el camarada Montaraz—. Se ríen en nuestras propias barbas y esto es inadmisible.»"
"1986 GIRONELLA, JOSÉ MARÍA, Los hombres lloran solos [España] [Barcelona, Planeta, 1987] Novela";"GIRONELLA, JOSÉ MARÍA";"Los hombres lloran solos";1986;"Novela";"España";"Ana María se reía. Ya no llevaba, como antaño, los moñetes uno a cada lado. Llevaba una larga cabellera, en la que Ignacio ensortijaba sus dedos. Cambió de peinado el día en que el gran amigo de la pareja, el pintoresco Ezequiel, fotógrafo, que continuaba saludando con títulos de película —últimamente, Los tres"
"02/11/1986 , ABC, 02/11/1986 [España] [Madrid, Prensa Española, S.A., 02/11/1986] Actualidad";;"ABC, 02/11/1986";"2/11/86";"Actualidad";"España";"en su residencia a la que asistieron entre otras las siguientes personas: princesa Hohenzollern, duques de Santo Buono, Parcent, Maura, Linares, Hornachuelos, Dato, Castro Enríquez y Bailén; duquesas de Franco, Tarancón, Andría y viuda de Medina Sidonia; marqueses de Alonso Pesquera, Alhucemas, Andía, Benalúa, La Floresta, Casa Riera, Villafranca de Ebro, Quintanar, Vellisca, Rialp, Velasco, Santo Floro, Vega de Anzo, Sales, Unzá del Valle, Santa Rita, Tejada, Selva Alegre, Torre Milanos, Sierra Nevada, Solanda, Bendaña, Fuente el Sol, Cartellá, Goubea, Pescara, Guadalcázar, Santa Ana y Santa María, Jaureguizar, Herrera; marqués"
"01/11/1986 , ABC, 01/11/1986 [España] [Madrid, Prensa Española, S.A., 01/11/1986] Literatura";;"ABC, 01/11/1986";"1/11/86";"Literatura";"España";"la serie Carvalho y las novelas de Vizcaíno Casas: unas y otras se sirven de una debilísima trama narrativa para exponer, en clave humorística, las posiciones de sus respectivos autores sobre la vida española actual; unas y otras se caracterizan por una vulgaridad espesa; unas y otras se permiten los recursos más burdos para hacer reír al lector; unas y otras, en fin, está mal escritas y mal narradas. (Tanto Vázquez Montalbán como Vizcaíno Casas, por otra parte, parecen escribir desde la falta de esperanza en la posibilidad de que las ideas que sustentan puedan encontrar alguna vez apoyo mayoritario.)"
"02/11/1986 , ABC, 02/11/1986 [España] [Madrid, Prensa Española, S.A., 02/11/1986] Aficiones";;"ABC, 02/11/1986";"2/11/86";"Aficiones";"España";"Miguel Bayón Piedrabuena, de veintidós años de edad, delineante de profesión, que trabaja con su padre, que es aparejador. Precisamente es su padre quien comprueba las tarjetas del Portfolio, pero ayer, por ser fiesta, se fue a las siete de la mañana y Miguel se encargó con fortuna de comprobar la tarjeta. Se reía cuando nos dijo que según su horóscopo los días 1 y 2 de noviembre no iban a ser precisamente buenos para él. «¡No vuelvo a creer en los horóscopos!», exclamaba graciosamente."
"02/11/1986 , ABC, 02/11/1986 [España] [Madrid, Prensa Española, S.A., 02/11/1986] Actualidad";;"ABC, 02/11/1986";"2/11/86";"Actualidad";"España";"pudo comprobar que los gases emanados no contenían, como se temía en un principio, dióxido de sulfuro, sino otros productos de escasa toxicidad, aunque de olor muy desagradable. A consecuencia del incendio, millares de peces aparecieron muertos en el Rhin, como muestra, a la izquierda, un funcionario encargado de la repoblación piscícola del río."
"01/06/1987 , El País, 01/06/1987 [España] [Madrid, Diario El País, S.A., 01/06/1987] Testimonios varios";;"El País, 01/06/1987";"1/6/87";"Testimonios varios";"España";"ni el Dr. Johnson ni el Dr. Watson pudieron imaginar. La tienda estaba abarrotada ya sin vender nada todavía, y bajamos al sótano el director de cine, Miriam Gómez y yo. Enseguida descendieron, como en un ascensor, los cuatro que hacían época. Paul McCartney fue, como parecía, atento y blando, y Ringo reía, liberado de la misión de llevar el compás. De pronto, John Lennon advirtió la presencia del director y se volvió a Paul: ""Qué hace este tipo aquí? ¿Amigo tuyo o qué"" Antes de que Paul dijera en broma, ""o qué"", George intervino, suave, bajo: acababa de hacer la"
