BIBLIOGRAFÍA;CORDEMÁFORO;AUTOR;TÍTULO;FECHA;TEMA;PAÍS;CONCORDANCIA;Válido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perífrasis;Observaciones
c1400 [s. XIV] ANÓNIMO, Los miraglos de Santiago [España] [Jane E. Connolly, Salamanca, Universidad de Salamanca, 1990] Religión;V;ANÓNIMO;Los miraglos de Santiago;c1400[s. XIV] ;Religión;España;e  vío que las cadenas  que le cayeron de la garganta e las cormas de los pies, e vío la cárçel abierta e fuese en pos Santyago con sus cadenas e con sus fierros e que non quiso dexar porque se yva ya. E los veladores que lo vieron yr fueron en pos dél por lo tomar, pero alegráronse que lo veyén e nunca lo pudieron tornar nin fablarle nin darle bozes a quien lo tomase. El mercador fuése para su casa e guisóse e vínose para Santyago e gradeçióle la merçed que Dios le fiziera por él. E puso ý las cadenas e los fierros. E aún oy en este día están ý colgadas ant;si;si;no;perfectivo;animado;;
c1400-1498 [finales del siglo XV] ANÓNIMO, El baladro del sabio Merlín con sus profecías [España] [Isabel Hernández González, Salamanca, CILUS, 1999] Novela;R;ANÓNIMO;El baladro del sabio Merlín con sus profecías;c1400-1498[finales del siglo XV] ;Novela;España;"aún dos años conplidos? E aquél verná aquí por ver mis huesos e mi sepultura e por llorar mi muerte. E aquél abrirá este monumento. E fasta aquel tiempo que aquél venga, no se abrirá. E aquél será tan buen cavallero, que su buena cavallería e sus buenos fechos e su fermosura e cortesía alegrará a todo el mundo. E creed esto sin falta, más yo non lo veré e pésa mucho. E por bien aventurado me ternía si pudiese ser que folgasen mis ojos en vista de tan buen cavallero como él será; e todo ombre bueno devría desear de lo ver.";transitivo;;;;;;
c1400-1498 [finales del siglo XV] ANÓNIMO, El baladro del sabio Merlín con sus profecías [España] [Isabel Hernández González, Salamanca, CILUS, 1999] Novela;R;ANÓNIMO;El baladro del sabio Merlín con sus profecías;c1400-1498[finales del siglo XV] ;Novela;España;"vine por mala ventura e a ti me quiero tornar; que yo soy tuyo de comienço; que siempre fize tus obras. E yo no quiero ni amo sino a ti e a ti ruego e a ti demando que me no dexes. ¡Ay, infierno, que siempre estás abierto para mí e para otros! Alégrate, que Merlín entrará en ti e a ti me do derechamente.";si;si;no;imperfectivo;animado;;
1403-1412 [s. XV (c1465)] LUNA, PEDRO DE, fragmento (1379-a1425 Villasandino, Alfonso de, «Poesías») (Cancionero de Baena) [España] [Madrid, Visor, 1993] Verso;R;LUNA, PEDRO DE(Villasandino, Alfonso de);Poesías(Cancionero de Baena);1403-1412[s. XV (c1465)] (1379-a1425);Verso;España;"1 Bestias son de las montañas los que non saben el Credo, quantos beven vino azedo trávales en las entrañas. Vuestras palabras estrañas nos alegran de rendón, * más que las de quantas son en Yuncos nin en Cabañas. *  2 Amigo, quien se omilla, quanto a Dios, es açercante, pues non seades pesante por ser de nuestra quadrilla; * nin será grant maravilla antes que passe el mayo que oyéssedes el gayo * cantar ledo e sin renzilla.";transitivo;;;;;;
c1407-1463 [s. XV (1460-1463)] ANÓNIMO, «Sin título»(Cancionero de Estúñiga) [España] [Madrid, Alhambra, 1987] Verso;R;ANÓNIMO;Sin título(Cancionero de Estúñiga);c1407-1463[s. XV (1460-1463)] ;Verso;España;"que non uos uea, ¿quál fue nunca mi librea saluo negra uestidura? En pascua, solaz et fiesta; en el goso, desplaser; siempre fue mi color ésta: negro uestir et traer.   Porque mi dicha fue negra e yo, syn uentura, más, mi fiesta uiene detrás, ninguna pascua me alegra;  donde plazer sé que fazen, syn plazer fuyo de allí; pocos plazeres me plazeren, fuyendo plazer de mí.  Ninguno non sabe tanto d'ello, triste, como yo, pues tristeza me cobrió aquel su pesado manto; deleyte me quiere uer, mi tristura non lo dexa; por pesar dexo plazer et";transitivo;;;;;;
c1407-1463 [s. XV (1460-1463)] TAPIA, JUAN DE, «Sin título»(Cancionero de Estúñiga) [España] [Madrid, Alhambra, 1987] Verso;R;TAPIA, JUAN DE;Sin título(Cancionero de Estúñiga);c1407-1463[s. XV (1460-1463)] ;Verso;España;"de Buchanico condesa!   En el templo de Diana celebrarán uuestra fiesta, donde será manifiesta a la población humana; pues fezistes tal defesa por los planos et marina, seréys, de fama, muy digna de Buchanico condesa.   Las gentes adorarán vuestras gestas y grand fecho, y las leyes, por derecho, syempre uos alegrarán; seréys con las de la mesa loada en lengua latina, porque soys, de fama, digna de Buchanico condesa.";transitivo;;;;;;
c1407-1463 [s. XV (1460-1463)] SARNÉS, «Sin título»(Cancionero de Estúñiga) [España] [Madrid, Alhambra, 1987] Verso;R;SARNÉS;Sin título(Cancionero de Estúñiga);c1407-1463[s. XV (1460-1463)] ;Verso;España;"Alegraduos, amadores, que de amor é recaudado el reposo deseado de mis cuytas et dolores.  Por bien, que la gloria mía de plazer tan especial a todos, en general, deue ser grand alegría; pues gosaduos, amadores, e de bien tan sennalado aya de todos, de grado, dios de Amor muchos dolores.   Si";si;si;no;imperfectivo;animado;;
c1407-1463 [s. XV (1460-1463)] CARVAJAL, «Sin título»(Cancionero de Estúñiga) [España] [Madrid, Alhambra, 1987] Verso;R;CARVAJAL;Sin título(Cancionero de Estúñiga);c1407-1463[s. XV (1460-1463)] ;Verso;España;"porque mi grand deseo me causa tan grande et continuo pensamiento, que cada día me apropinqua al peligroso passo, ta nto que temo sabrás de mí  la última nueua ante que io de ti la segunda uenida. Pero, aunque muera con esta rauiosa mansilla, et con este intrínsico deseo, de tanto grand título me alegro que, por tu fama, será mi muerte sabida, et nonbraba por todo el uniuierso, et dirán: ""Muerta es la dolorosa segunda María, muger de César Alfonso, el Magno"", que asaz título es a mí ser reyna, muger tuya, et morir por tuya. E yr t' é io a";si;si;de;imperfectivo;animado;;
c1407-1463 [s. XV (1460-1463)] CARVAJAL, «Sin título»(Cancionero de Estúñiga) [España] [Madrid, Alhambra, 1987] Verso;R;CARVAJAL;Sin título(Cancionero de Estúñiga);c1407-1463[s. XV (1460-1463)] ;Verso;España;"¿Qvién se podría alegrar, sy uos que tenéys poder non queréys iamas querer la mi cuyta remediar?  Esperança tanto larga me faze pensar enganno: quien padesçe uida amarga cada día l'es un anno; esperando meiorar, todavía uer peor: ¡quánto más presto meior es la tal uida dexar!   Fverte m'es la despedida, mas quedar es muy";si;si;no;imperfectivo;animado;;
a1409 [s. XV (c1465)] IMPERIAL, FRANCISCO, «Poesías»(Cancionero de Baena) [España] [Madrid, Visor, 1993] Verso;R;IMPERIAL, FRANCISCO;Poesías(Cancionero de Baena);a1409[s. XV (c1465)] ;Verso;España;"el día.  5 El romper del agua eran tenores que con las dulçes aves concordavan, en bozes baxas e de las mayores duçainas * e farpas otrosí sonavan; e oí personas que manso cantavan, mas por la * distançia non las entendía, e tanto era su grant melodía que todas las aves mucho se alegravan.   6 Siguiendo las bozes pissava camino, oliendo las flores por medio del prado. Al pie de la fuente a * sombra de un pino e a la redonda de un jazmín çercado, vi entrar un toro muy as osegado *  e una leona sobre él asentada: de dueña la faz tenía coronada, a onzas *";si;si;no;imperfectivo;animado;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;V;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;, ca lo guardará Ihesú Christo en la su gloria e al malo echar lo ha en el  fuego del infierno, e dirá al bueno: «Euge, serve bone et fidelis, quia super pauca fuysti fidelis, intra in gaudium Domini tuy» (Mathey xxvº. cº.) * ('Alégrate, siervo bueno e fiel, que sobre pocas cosas fuste fiel, entra en el gozo del tu Señor'). Mas del mal clérigo que mal ha vivido dirá el nuestro Senñor: «Llevadlo al fuego enfernal». * E vees aquí la segunda maravilla.;si;si;no;imperfectivo;animado;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;V;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;"ha bien alguno nin plazer, ca el peccado de la sobervia algúnd plazer trae consigo, ca se deleita omne en ella quando alguno le onrra o le teme, maguer que pecca mortalment, por quanto la sobervia es contra lo que Dios manda; e esso mismo pecado de avariçia trae consigo algúnd plazer, ca se alegra el avariçioso quando gana alguna cosa, maguer que es peccado mortal, por quanto es contra el mandamiento de Dios; e assí de los otros. Mas en el pecado de la invidia non fallarás una semejança sola de plazer, ca la invidia non es otra cosa sinon aver omne desplazer e amargura en su coraçón  por el";si;si;no;imperfectivo;animado;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;que los acarreen. E si has cavallo, luego has de buscar silla e freno e spuelas e almofaça e rrapaz e establo en que esté e paja e çevada. E cata quántas indigençias ha mester una cosa sola. Ca el que non tiene rriquezas non ha mester destas tales indigençias cosa alguna, mas anda alegrete e pobrellete e ligerete de rrobar. E por esto dize la santa Scriptura: «Vidi cuncta que fiunt sub sole et ecce universsa vanitas et aflictio spiritus» (Eclesiastes iº cº.). * Diz: 'Yo he visto las rriquezas del mundo e veo que todas sson vanidat e aflicçión del;no;;;;;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;V;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;nuestro Senñor Ihesú Christo todo sse ençendió assý como algunos omes que han vergüeña, que se demudan. E por quanto Él avía de mostrar grand maravilla, que el omne que estava muerto avía de tornarlo a vida, por ende dize que en esta sazón lloró fuertemente. E cuenta que, quando morió sant Lázaro, que Ihesú Christo se alegró: «Lazarus mortuus est, et gaudeo propter vos, ut credatis, quia non eram ibi» (Iohannis xiº. cº.). * Dize: 'Lázaro es muerto e yo me gozo por vos, porque creades, que non era ý'.;si;si;no;perfectivo;animado;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;V;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;"Agora moralmente un poco, por amor de vosotros. Diz que quando sant Lázaro morió e se fue desta vida, nuestro Señor Ihesú Christo se alegró. ¿E esto por qué, buena gente? Porque esta vida presente es de tal condiçión como yo vos diré; que non es omne nin mugier por santo e santa que sea que en esta vida pueda vivir syn peccado mortal o venial. Ca los que sson en purgatorio non pueden peccar, nin pueden ya fazer";si;si;no;perfectivo;animado;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;V;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;E assí, buena gente, quando nuestro Señor Dios vos toma alguna criatura, niño o niña ignorante que aya un año o dos o tres, etc., antes que sepa peccar, el padre e la madre se devrían alegrar, pues que saben que van ignorantes para el otro mundo. ¡O, qué grand fiesta e grand alegría devrían fazer! ¿Mas sabedes, buena gente, por quáles devríades ilorar? Por los omes e las  mugieres grandes, que van llenos de peccados. Mas de los niños e de las niñas ignorantes, que;si;si;no;imperfectivo;animado;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;V;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;otro mundo. ¡O, qué grand fiesta e grand alegría devrían fazer! ¿Mas sabedes, buena gente, por quáles devríades ilorar? Por los omes e las  mugieres grandes, que van llenos de peccados. Mas de los niños e de las niñas ignorantes, que mueren después que son bautizapdos, devedes vos alegrar, así como nuestro Señor Ihesú Christo se alegró quando sopo que sant Lázaro, su amigo, era muerto, porque sabía que yva ignorante sin peccado. Mas vosotros antes fazedes el contrario, ca si Dios vos toma algúnd niño o niña ignorantes, luego fazedes grandes llantos. E por éstos non devíades llorar, mas llorar por;si;si;no;imperfectivo;animado;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;V;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;grand fiesta e grand alegría devrían fazer! ¿Mas sabedes, buena gente, por quáles devríades ilorar? Por los omes e las  mugieres grandes, que van llenos de peccados. Mas de los niños e de las niñas ignorantes, que mueren después que son bautizapdos, devedes vos alegrar, así como nuestro Señor Ihesú Christo se alegró quando sopo que sant Lázaro, su amigo, era muerto, porque sabía que yva ignorante sin peccado. Mas vosotros antes fazedes el contrario, ca si Dios vos toma algúnd niño o niña ignorantes, luego fazedes grandes llantos. E por éstos non devíades llorar, mas llorar por los grandes quando mueren en peccados,;si;si;no;perfectivo;animado;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;V;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;"que la tu ánima saliesse del cuerpo, aquella cáthedra a ti pertenesçía; e luego la ánima fallaría ý el su nonbre escripto e asentarsse ýa en ella. E cata actoridat: «Gaudete et exultate, quia nomina vestra scripta sunt in celis» (Luche xº. cº.). * Diz: 'Alegradvos, omes e mugieres de buena vida, e tomad grand plazer, ca los vuestros nonbres son scriptos en el libro de la vida en los çielos'. E cata cómo las personas de buena vida tienen los sus nonbres scriptos en el çielo.";si;si;no;imperfectivo;animado;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;V;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;, ¿e por qué venides assí triste?». E él, que tenía las lágrimas ascondidas, como oyó fablar a la Virgen santa María non pudo tener las lágrimas e tornó a llorar muy fuertemente. E la Virgen María dixo: — «¿Señor, e por qué llorades? ¡Hiuy, agora que vos devríades de alegrar e de gozar porque veredes nasçer al Fijo de Dios, el qual fue desseado por  patriarchas e por prophetas! E pues, señor, que vos veades lo que nunca ellos vieron e morieron con este desseo, grand alegría devríades tomar».;si;si;no;imperfectivo;animado;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;V;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;conpeçó a pregonar en la primera orden, diziendo: — «Buena gente, a la Virgen vo a saludar». E después en el segundo esso mismo. E assí en todas las otras órdenes de ángeles lo venía denunçiando por esta manera. E en aquel punto todo el çielo fue movido, ca todos se alegravan maravillosamente, porque sabían que por aquella Virgen se avían de fenchir todas las cáthedras de los çielos, las quales perdieron Luçifer e los otros. E catad cómo se movía el çielo. Item, dezía que movería la tierra. E esso mismo fue movida. E esta tierra fu * la Virgen María. E catad actoridat;si;si;no;imperfectivo;animado;;
1411-1412 [s. XV (1448)] SAN VICENTE FERRER, Sermones [España] [Pedro M. Cátedra, Salamanca, Junta de Castilla y León, 1994] Religión;V;SAN VICENTE FERRER;Sermones;1411-1412[s. XV (1448)] ;Religión;España;"potentemente * çelebrada. E catad que como esto avía de ser sin dolor e sin tristeza avíalo prophetyzado Ysaýas propheta, quando dixo: «Letabitur deserta et invia, exultavit solitudo, et florebit quasi lilium. Germinans germinabit, et exultabit letabunda et laudans» (Ysaye xxxvº. cº.). * Diz: 'Alegrar se ha la desierta' —conviene a saber, la Virgen María, que fue desierta de viçios e de pecados—; e diz: 'gozar se ha la tierra sin camino assí como flor de lirio'; diz: 'pariendo, alegrar se ha e loará a Dios'.";si;si;no;imperfectivo;animado;;
