EjemploID;BIBLIOGRAFIA;AUTOR;TITULO;FECHA;CRITERIO;BLOQUE;MEDIO;SOPORTE;TEMA;PAIS;ZONA;TIPOLOGIA;NOTAS;CONCORDANCIA;Valido;Reflexivo;Complemento_de;Aspecto_verbal;Sujeto;Perifrasis;Observaciones
156;Castro, Antón: «Destino de lamia». Golpes de mar. Barcelona: Ediciones Destino, 2006.;Castro, Antón;Golpes de mar;2006;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;al revés, que con certeza no lo sé ni me importa. Y todo para nada, sólo para describir un pedazo de carne femenina, un pecho enrojecido como una manzana o los muslos perfectos de una muchacha en la soledad nocturna del barco ante los compañeros que no sabrán hacerlo callar y acabarán por reírse a carcajadas de la hazaña.;si;si;si;infinitivo;animado;;
157;Castro, Antón: «Dos tardes con Beatriz de Sousa». Golpes de mar. Barcelona: Ediciones Destino, 2006.;Castro, Antón;Golpes de mar;2006;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;Baladouro: no se conformaba con la teoría en materia alguna, pero especialmente en Literatura, por ello experimentó con la escritura de todas las modalidades de la poesía: sixtina, décima, sonetos en endecasílabo y alexandrino, lira, romance, etc. Tenía su gracia. Beatriz se entregó de inmediato a su ingenio y se reía con aquella seguridad que empezó a generar en mí una sensación de envidia. Había un instante en que, alejados ambos en el banco de piedra de la mercería Xestal, se confiaba y mostraba una dentadura reluciente, clavada dentro de su boca salvaje y húmeda. También parecía percatarse de que ninguno de nosotros prestaba atención;si;si;no;imperfectivo;animado;;
158;Castro, Luisa: La segunda mujer. Barcelona: Seix Barral, 2006.;Castro, Luisa;La segunda mujer;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;- Te tenía que pasar -se rió-. Me alegro mucho, Gaspar.;si;si;no;perfectivo;animado;;
159;Castro, Mercedes: Mantis. Madrid: Alfaguara, 2010.;Castro, Mercedes;Mantis;2010;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;Éste obedece y bostezando se incorpora despacio, como un bebé que acabara de terminar la siesta, que se permite el lujo de reír y gandulear sin la más mínima conciencia de lo que le espera, sin oír los gritos de mamá tras el Sorolla, sus protestas y sus quejas, sus súplicas para que no se marchen, el ruido de sus uñas arañando las paredes, el rechinar de sus dientes de aire y niebla cuando comprende que no conseguirá;si;no;no;infinitivo;animado;;
160;Cendrós, Teresa: «El filme de Woody Allen 'Misterioso asesinato en Manhattan' llega al teatro». El País.com. Madrid: elpais.com, 2006-01-05.;Cendrós, Teresa;El País.com;2006;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;NA;NA;NA;marca, la de presentadora del concurso Cifras y letras en TVE- contó ayer en la presentación de la pieza que, en principio, se había resistido a aceptar un proyecto que le parecía tan personal como éste, pero leyó la adaptación, de José Luis Martín, y le sucedieron dos cosas: primero no podía parar de reír y, en segundo lugar, empezó a poner caras a los personajes, de actores distintos a quienes habían inmortalizado la historia en el cine. De modo que dijo sí con la condición de dirigir precisamente a esos profesionales.;si;no;no;infinitivo;animado;;
162;Ceño Elie-Joseph, Mónica: Desnudas. Aprende a quererte tal como eres. Madrid: Santillana, 2007.;Ceño Elie-Joseph, Mónica;Desnudas. Aprende a quererte tal como eres;2007;Primera edición;No ficción;Escrito;Libro;Actualidad, ocio y vida cotidiana;España;NA;NA;NA;como chic, ya que su estilo personal y sobre todo el vestuario que lució en Desayuno con diamantes sigue estando vigente, puede que la actriz actual que más se haya acercado a estos conceptos que estamos tratando sea Sarah Jessica Parker a traves de su personaje de Carrie en Sexo en Nueva York. Una serie que recomiendo a todas, no solamente os reiréis mucho, sino que veréis desplegarse ante vuestros ojos infinidad de looks maravillosos que la estilista Patricia Field fue creando para cada personaje, looks clásicos, glamurosos, sexys, sofisticados, serios... esta serie es una verdadera fuente de inspiración para lucir un look fantástico.;si;si;no;imperfectivo;animado;;
163;Cerrillo Vidal, José Antonio: «CINE Y EXPERIENCIA URBANA CONTEMPORÁNEA». Aposta. Madrid: apostadigital.com, 2009-10.;Cerrillo Vidal, José Antonio;Aposta;2009;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;NA;NA;Periodicidad: trimestral. Aparece en el nº 43 de la revista Aposta;Pero los jóvenes prefieren simplemente estar, dejar pasar el tiempo, saltar de diversión en diversión, encontrar cosas que hacer: viven en un eterno presente. A la seriedad, la rigidez y el conservadurismo de unos se opone la gamberra voluntad de pasarlo bien de los otros. En resumidas cuentas, los protagonistas se ríen de los venerables valores de la sociedad industrial, mientras se reafirman en los propios de la hipermodernidad. Una perspectiva harto diferente a la que suele desarrollarse en las habitualmente nostálgicas ciencias sociales.;si;si;si;imperfectivo;animado;;
164;Chozas, Mercedes: Las horas náufragas. Madrid: Calambur, 2006.;Chozas, Mercedes;Las horas náufragas;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;Por las noches hablaba de las bateas con Emilio. «Trabajo de intemperie y de suelos movedizos. Duro, duro», decía él. El rostro consumido, de mandíbula estrecha y barbilla saliente, los ojos como dos puntos oscuros muy cerca de una nariz grande y angulosa. al reírse, le asomaban las encías con pocos dientes. Era el hijo de la señora Isabel, la dueña del café-bar Playa, donde ella se alojaba. Emilio ayudaba en la barra después de la jornada de trabajo en la oficina de correos de Vigo.;si;si;no;infinitivo;animado;;
165;Climent Mascarell, María Luz: «Doble juego de Cannes: amor y muerte en un drama ruso, y un musical ligero». Elmundo.es. Madrid: elmundo.es, 2007-05-18.;Climent Mascarell, María Luz;Elmundo.es;2007;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;NA;NA;NA;"Ahora, cuando le preguntan por sus posibilidades de entrar en el palmarés se ríe y afirma: ""Yo diría que la primera película recibió tantos premios que al final hay premios para las dos. Sé que los premios son una especie de lotería, pero estaríamos encantados si vamos para lo mejor"".";si;si;no;imperfectivo;animado;;
166;Cobo, Isabel: Utilidades de las casas. Madrid: Caballo de Troya, 2007.;Cobo, Isabel;Utilidades de las casas;2007;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;Me cuenta lo que le pasó: estaba intentando dar clase a unos alumnos que tenían un día especialmente revoltoso, riéndose por todo, riéndose de él, sin hacerle caso. Él imploró ayuda al cielo y en ese momento entró una mariposa por la ventana. al instante se hizo el silencio. Los alumnos se habían quedado mudos, como hipnotizados. Y lo más extraordinario era que durante el resto de la clase;si;si;por;gerundio;animado;;
167;Cobos Wilkins, Juan: El mar invisible. Barcelona: Plaza & Janés, 2007.;Cobos Wilkins, Juan;El mar invisible;2007;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;"— Supongo... Pero en ese mar que nos recibía cada mañana, que nos trajo hasta la orilla una enorme tortuga junto a la que, antes de devolverla en una barca al mar, Stephen y yo, los brazos por los hombros, riendo, nos fotografiamos; en aquella casita blanca con los zócalos de puertas y ventanas pintados de añil se cumplieron algunas de las horas más felices de mi vida. Allí pasamos el resto del viaje y allí creo que aún permanezco, que me quedé por siempre. Porque hay lugares de los que nunca nos marchamos,";si;no;no;gerundio;animado;;
168;Colomer, Álvaro: Los bosques de Upsala. Madrid: Alfaguara, 2009.;Colomer, Álvaro;Los bosques de Upsala;2009;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;, se creen abandonados, se ven a sí mismos como diferentes, cuando en verdad su acto es uno de los actos más vulgares de cuantos caracterizan a la humanidad. Por todo esto, cuando pienso que mi mosquito tigre habrá de convertir la vida de todos estos cobardes en un hecho un poco más incómodo, me río para mis adentros. Es mi venganza. O mi liberación. Quién sabe. Después, observo al díptero saliendo por el balcón y miro al perro de enfrente. El chucho nos mira durante unos segundos, luego tensa las orejas y de súbito lanza un aullido tan cargado de lamento que yo, y supongo;si;si;reflexivo;imperfectivo;animado;;
170;Copépodo: «En un lugar de la Mancha». Medina, Rafael: Diario de un copépodo. copepodo.wordpress.com: copepodo.wordpress.com, 2006-03-25.;Medina, Rafael;Diario de un copépodo;2006;Primera edición;No ficción;Escrito;NA;Artes, cultura y espectáculos;España;NA;Blog;NA;parece que a nuestro director más internacional o se le odia o se le adora, yo debo ser una especie de excepción porque suelo ver sus películas aunque sin ser especialmente devoto. A menudo cuento la anécdota de aquella vez que vi La mala educación en un cine de Atenas (en VOS) y la gente se reía de cosas que no tenían mucha gracia y se quedaban impasibles con los mejores puntazos, lo que me hace pensar que el humor nacional es realmente difícil de pillar y que quizá el éxito de Almodóvar en el extranjero se deba a la intervención de los extraterrestres.;si;si;si;imperfectivo;animado;;
171;Corachán, Jordi: «Hipercor: crónica de una masacre». Jiménez, Rafael: Barcelona negra. Barcelona: Planeta, 2009.;Jiménez, Rafael;Barcelona negra;2009;Primera edición;Ficción;Escrito;Libro;Relato;España;NA;Ficción;NA;"el nido"", avisa por radio el agente a un compañero, al que se le escapa una risa nerviosa. ""Sí, es ella. No hay duda"", confirma otro policía vestido de empleado de Telefónica. Cuando entra en el Maricel, los policías que están en los coches camuflados se abrazan y ríen, apenas pueden disimular su enorme alegría, no recuerdan una alegría mayor desde que eran niños en la noche de Reyes.";si;no;no;imperfectivo;animado;;No creo que pueda ser por la coordinación, aquí son dos se muy distintos
172;Corcuera, Álvaro: «Reportaje: música». El País.com. Madrid: elpaís.com, 2009-08-28.;Corcuera, Álvaro;El País.com;2009;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;NA;NA;NA;"acústica, muy íntimas, como pequeñitas. al principio pensamos que no tenía continuidad con Aproximaciones (su anterior álbum), pero al final hemos dejado fluir los temas"", explica Rubén. ¿Por qué Aviones? Porque han cogido muchos estos últimos años, dicen. ""Hemos pasado muchos tiempos muertos en ellos"", ríen.";si;no;no;imperfectivo;animado;;
173;Correa, Irma: «El tiempo de Bernardo P.». Teatro Promoción Resad 2006. Madrid: Fundamentos, 2007.;Correa, Irma;Teatro Promoción Resad 2006;2007;Primera edición;Ficción;Escrito;Libro;Teatro;España;NA;Ficción;NA;Bernardo.- ¿Y sabe qué, Conchita? Que me río yo de los soñadores. Porque los que están todo el rato soñando no hacen otra cosa, no tienen tiempo, no viven, así que no pueden luchar para hacer realidad esos sueños. Menuda tontería, ¿no? Le voy a decir algo. Yo, que soy poeta. ¡Un poeta libre! Si me;si;si;si;imperfectivo;animado;;
174;Cortina, Álvaro: «México profundo. Aves carroñeras de Jorge Ibargüengoitia». El Mundo.es. Madrid: elmundo.es, 2010-04-19.;Cortina, Álvaro;El Mundo.es;2010;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;NA;NA;NA;Y muchos en su memoria lectora. Esta inspección límpida en el aire denso es una crónica de aves carroñeras (pero ni rastro de zopilotes). Es un drama sin demasiado sofoco. A años luz del dramatismo titánico de Brönte, o la prototelevonela en blanco y negro de Buñuel. Escribiéndola se podía haber estado riendo con su risa de serio, Ibargüengoitia.;si;si;no;gerundio;animado;no_reflexiva;
175;Costa Pantoja, Hugo: El golf contado con sencillez. Madrid: Maeva, 2007.;Costa Pantoja, Hugo;El golf contado con sencillez;2007;Primera edición;No ficción;Escrito;Libro;Actualidad, ocio y vida cotidiana;España;NA;Divulgación;NA;llega la hora de la primera toma de contacto con este deporte. La noche anterior es difícil conciliar el sueño. Los pensamientos, la tensión, el miedo al ridículo se entremezclan. El terror a lo desconocido, el pavor a una pequeña pelotita blanca desencadenan en una terrible pesadilla donde todos los compañeros de trabajo ríen a carcajadas, mientras asisten a los baldíos y persistentes intentos de golpear a la maldita bola.;si;no;no;imperfectivo;animado;;
177;Cotrina, José Antonio: La casa de la colina negra. Madrid: Alfaguara, 2006.;Cotrina, José Antonio;La casa de la colina negra;2006;Primera edición;Ficción;Escrito;Libro;Novela;España;NA;Ficción;NA;frente y apoyó la barbilla en la palma de su mano antes de continuar-. Te eligió a ti... -repitió-. Soy feliz sabiendo que las dos personas a las que más quiero son felices. ¡Y ahora por fin tengo un sobrino al que llevar por el mal camino! Ahora fue Eduardo quien rió.;si;no;no;perfectivo;animado;;
178;Crespillo López, Laura: «Lasanas Pi 3,1415926535...». Teatro Promoción Resad 2006. Madrid: Fundamentos, 2007.;Crespillo López, Laura;Teatro Promoción Resad 2006;2007;Primera edición;Ficción;Escrito;Libro;Teatro;España;NA;Ficción;NA;Ana.- Huele a Mediterráneo. ¿Dónde estoy? No conozco este lugar, pero parece tan Nuestro. Me gustaría tanto reírme, aunque sólo sea un segundo.;si;si;no;infinitivo;animado;;
179;Cristóbal Herrero, Diana: «La casa púrpura». Teatro. Piezas breves. Alumnos Resad. Curso 2009-2010. Madrid: Fundamentos, 2010.;Cristóbal Herrero, Diana;Teatro. Piezas breves. Alumnos Resad. Curso 2009-2010;2010;Primera edición;Ficción;Escrito;Libro;Teatro;España;NA;Ficción;NA;Esposo.- Tu madre podrá hacer lo que desee, yo la estimo. No es una mala mujer. No me opongo a que siga con nosotros. (Mirándole fijamente.) ¿No te he enseñado nada? ¡Has pasado demasiado tiempo con tu madre! (Ríe) ¡Parece que estoy hablando con una mujer! Cuando te cases, hijo, tendrás una esposa igual que yo y cuando esta deje de darte lo que necesites, tendrás otra. Es un derecho que te corresponde como hombre. (Suenan unos silbidos.) Ya están preparados los caballos. Avisa a los;si;no;no;imperfectivo;animado;;
180;"Cruz, Juan: «""... y siempre con risa""». El País.com. Babelia. Madrid: elpais.com/babelia, 2007-06-02.";Cruz, Juan;El País.com. Babelia;2007;Primera edición;No ficción;Escrito;Prensa;Artes, cultura y espectáculos;España;NA;NA;NA;"Un día hice en Colombia una encuesta sobre qué pensaron los colombianos de hoy cuando leyeron por primera vez ese libro. Uno de los requeridos, Juan Gustavo Cobo Borda, un gran especialista en Gabo, dijo: ""Reír, qué íbamos a hacer, reír"". Pensaban, acaso, que por ahí afuera iban a decir que era realismo mágico, pero ellos sabían que era casi lo mismo que habían visto los descubridores al encontrarse con Colombia.";si;no;no;infinitivo;animado;;
181;Cruz, Juan: «Volver a José Hierro». El País.com. Babelia. Madrid: elpais.com/suple/babelia, 2010-01-30.;Cruz, Juan;El País.com. Babelia;2010;Primera edición;No ficción;Escrito;Prensa;Ciencias sociales, creencias y pensamiento;España;NA;NA;Periodicidad: semanal;"aéreo por la vida sintió el impulso del dolor del que siempre había huido, y ya se hizo esquiva y difícil su relación con la alegría que quiso que fuera su marca pública, su identidad más conocida. Ahora que han pasado ocho años de su muerte, ""lo que vuelve a nosotros es la estampa de Pepe riendo en su casa de Titulcia, con el torso desnudo, mostrando las manos llenas de tierra de sus campos"".";si;no;no;gerundio;animado;;
